年,月,日,曜日,休日,ユリウス通日,黄経/太陽,黄経/月,月齢,旧暦/年,旧暦/閏月FLAG,旧暦/月,旧暦/日,六曜,干支(日),二十四節気,節句,雑節
1935,1,1,火,,2427803.125,279.26268544,218.87016822,25.39947917,1934,0,11,26,赤口,丁丑,,,
1935,1,2,水,,2427804.125,280.28224351,232.28677781,26.39947917,1934,0,11,27,先勝,戊寅,,,
1935,1,3,木,,2427805.125,281.30189777,246.15187344,27.39947917,1934,0,11,28,友引,己卯,,,
1935,1,4,金,,2427806.125,282.32162223,260.43991477,28.39947917,1934,0,11,29,先負,庚辰,,,
1935,1,5,土,,2427807.125,283.34138197,275.08159735,29.39947917,1934,0,12,1,赤口,辛巳,,,
1935,1,6,日,,2427808.125,284.36113526,289.96815067,0.90282407,1934,0,12,2,先勝,壬午,小寒,,
1935,1,7,月,,2427809.125,285.38083845,304.96453849,1.90282407,1934,0,12,3,友引,癸未,,人日,
1935,1,8,火,,2427810.125,286.40045214,319.92893210,2.90282407,1934,0,12,4,先負,甲申,,,
1935,1,9,水,,2427811.125,287.41994572,334.73298642,3.90282407,1934,0,12,5,仏滅,乙酉,,,
1935,1,10,木,,2427812.125,288.43929861,349.27722126,4.90282407,1934,0,12,6,大安,丙戌,,,
1935,1,11,金,,2427813.125,289.45849835,3.49825980,5.90282407,1934,0,12,7,赤口,丁亥,,,
1935,1,12,土,,2427814.125,290.47753755,17.36803714,6.90282407,1934,0,12,8,先勝,戊子,,,
1935,1,13,日,,2427815.125,291.49641124,30.88747144,7.90282407,1934,0,12,9,友引,己丑,,,
1935,1,14,月,,2427816.125,292.51511525,44.07774827,8.90282407,1934,0,12,10,先負,庚寅,,,
1935,1,15,火,,2427817.125,293.53364562,56.97177356,9.90282407,1934,0,12,11,仏滅,辛卯,,,
1935,1,16,水,,2427818.125,294.55199852,69.60730224,10.90282407,1934,0,12,12,大安,壬辰,,,
1935,1,17,木,,2427819.125,295.57017051,82.02232569,11.90282407,1934,0,12,13,赤口,癸巳,,,
1935,1,18,金,,2427820.125,296.58815894,94.25268847,12.90282407,1934,0,12,14,先勝,甲午,,,土用入(冬)
1935,1,19,土,,2427821.125,297.60596233,106.33159223,13.90282407,1934,0,12,15,友引,乙未,,,
1935,1,20,日,,2427822.125,298.62358063,118.29050364,14.90282407,1934,0,12,16,先負,丙申,,,
1935,1,21,月,,2427823.125,299.64101532,130.16095543,15.90282407,1934,0,12,17,仏滅,丁酉,大寒,,
1935,1,22,火,,2427824.125,300.65826938,141.97675268,16.90282407,1934,0,12,18,大安,戊戌,,,
1935,1,23,水,,2427825.125,301.67534694,153.77614721,17.90282407,1934,0,12,19,赤口,己亥,,,
1935,1,24,木,,2427826.125,302.69225283,165.60361874,18.90282407,1934,0,12,20,先勝,庚子,,,
1935,1,25,金,,2427827.125,303.70899208,177.51095288,19.90282407,1934,0,12,21,友引,辛丑,,,
1935,1,26,土,,2427828.125,304.72556927,189.55734340,20.90282407,1934,0,12,22,先負,壬寅,,,
1935,1,27,日,,2427829.125,305.74198792,201.80822702,21.90282407,1934,0,12,23,仏滅,癸卯,,,
1935,1,28,月,,2427830.125,306.75824964,214.33250352,22.90282407,1934,0,12,24,大安,甲辰,,,
1935,1,29,火,,2427831.125,307.77435311,227.19774045,23.90282407,1934,0,12,25,赤口,乙巳,,,
1935,1,30,水,,2427832.125,308.79029258,240.46301198,24.90282407,1934,0,12,26,先勝,丙午,,,
1935,1,31,木,,2427833.125,309.80605611,254.16934291,25.90282407,1934,0,12,27,友引,丁未,,,
1935,2,1,金,,2427834.125,310.82162388,268.32850590,26.90282407,1934,0,12,28,先負,戊申,,,
1935,2,2,土,,2427835.125,311.83696753,282.91221525,27.90282407,1934,0,12,29,仏滅,己酉,,,
1935,2,3,日,,2427836.125,312.85205161,297.84522122,28.90282407,1934,0,12,30,大安,庚戌,,,
1935,2,4,月,,2427837.125,313.86683763,313.00647904,0.43946759,1935,0,1,1,先勝,辛亥,,,節分
1935,2,5,火,,2427838.125,314.88128966,328.24117860,1.43946759,1935,0,1,2,友引,壬子,立春,,
