年,月,日,曜日,休日,ユリウス通日,黄経/太陽,黄経/月,月齢,旧暦/年,旧暦/閏月FLAG,旧暦/月,旧暦/日,六曜,干支(日),二十四節気,節句,雑節
1924,1,1,火,元日,2423785.125,278.92037757,198.55010729,24.06241898,1923,0,11,25,大安,己卯,,,
1924,1,2,水,,2423786.125,279.93988872,212.76143393,25.06241898,1923,0,11,26,赤口,庚辰,,,
1924,1,3,木,,2423787.125,280.95951275,227.25815831,26.06241898,1923,0,11,27,先勝,辛巳,,,
1924,1,4,金,,2423788.125,281.97923227,241.97562931,27.06241898,1923,0,11,28,友引,壬午,,,
1924,1,5,土,,2423789.125,282.99902068,256.80949838,28.06241898,1923,0,11,29,先負,癸未,,,
1924,1,6,日,,2423790.125,284.01884300,271.62636869,29.06241898,1923,0,12,1,赤口,甲申,小寒,,
1924,1,7,月,,2423791.125,285.03865925,286.28406927,0.59207176,1923,0,12,2,先勝,乙酉,,人日,
1924,1,8,火,,2423792.125,286.05842914,300.65550438,1.59207176,1923,0,12,3,友引,丙戌,,,
1924,1,9,水,,2423793.125,287.07811654,314.64819808,2.59207176,1923,0,12,4,先負,丁亥,,,
1924,1,10,木,,2423794.125,288.09769196,328.21421013,3.59207176,1923,0,12,5,仏滅,戊子,,,
1924,1,11,金,,2423795.125,289.11713291,341.34988739,4.59207176,1923,0,12,6,大安,己丑,,,
1924,1,12,土,,2423796.125,290.13642271,354.08854336,5.59207176,1923,0,12,7,赤口,庚寅,,,
1924,1,13,日,,2423797.125,291.15554894,6.49010878,6.59207176,1923,0,12,8,先勝,辛卯,,,
1924,1,14,月,成人の日,2423798.125,292.17450206,18.63080589,7.59207176,1923,0,12,9,友引,壬辰,,,
1924,1,15,火,,2423799.125,293.19327440,30.59436383,8.59207176,1923,0,12,10,先負,癸巳,,,
1924,1,16,水,,2423800.125,294.21185956,42.46511999,9.59207176,1923,0,12,11,仏滅,甲午,,,
1924,1,17,木,,2423801.125,295.23025213,54.32276026,10.59207176,1923,0,12,12,大安,乙未,,,
1924,1,18,金,,2423802.125,296.24844752,66.23831566,11.59207176,1923,0,12,13,赤口,丙申,,,土用入(冬)
1924,1,19,土,,2423803.125,297.26644191,78.27116111,12.59207176,1923,0,12,14,先勝,丁酉,,,
1924,1,20,日,,2423804.125,298.28423237,90.46698743,13.59207176,1923,0,12,15,友引,戊戌,,,
1924,1,21,月,,2423805.125,299.30181696,102.85692024,14.59207176,1923,0,12,16,先負,己亥,大寒,,
1924,1,22,火,,2423806.125,300.31919508,115.45802639,15.59207176,1923,0,12,17,仏滅,庚子,,,
1924,1,23,水,,2423807.125,301.33636790,128.27532217,16.59207176,1923,0,12,18,大安,辛丑,,,
1924,1,24,木,,2423808.125,302.35333876,141.30507009,17.59207176,1923,0,12,19,赤口,壬寅,,,
1924,1,25,金,,2423809.125,303.37011339,154.53872927,18.59207176,1923,0,12,20,先勝,癸卯,,,
1924,1,26,土,,2423810.125,304.38669971,167.96658445,19.59207176,1923,0,12,21,友引,甲辰,,,
1924,1,27,日,,2423811.125,305.40310688,181.58000188,20.59207176,1923,0,12,22,先負,乙巳,,,
1924,1,28,月,,2423812.125,306.41934374,195.37149139,21.59207176,1923,0,12,23,仏滅,丙午,,,
1924,1,29,火,,2423813.125,307.43541670,209.33229161,22.59207176,1923,0,12,24,大安,丁未,,,
1924,1,30,水,,2423814.125,308.45132744,223.44788615,23.59207176,1923,0,12,25,赤口,戊申,,,
1924,1,31,木,,2423815.125,309.46707086,237.69260796,24.59207176,1923,0,12,26,先勝,己酉,,,
1924,2,1,金,,2423816.125,310.48263376,252.02509236,25.59207176,1923,0,12,27,友引,庚戌,,,
1924,2,2,土,,2423817.125,311.49799464,266.38654488,26.59207176,1923,0,12,28,先負,辛亥,,,
1924,2,3,日,,2423818.125,312.51312505,280.70329495,27.59207176,1923,0,12,29,仏滅,壬子,,,
1924,2,4,月,,2423819.125,313.52799224,294.89383897,28.59207176,1923,0,12,30,大安,癸丑,,,節分
1924,2,5,火,,2423820.125,314.54256259,308.87895764,0.05690972,1924,0,1,1,先勝,甲寅,立春,,
1924,2,6,水,,2423821.125,315.55680468,322.59231845,1.05690972,1924,0,1,2,友引,乙卯,,,
1924,2,7,木,,2423822.125,316.57069129,335.98891181,2.05690972,1924,0,1,3,先負,丙辰,,,
1924,2,8,金,,2423823.125,317.58419986,349.04967440,3.05690972,1924,0,1,4,仏滅,丁巳,,,
1924,2,9,土,,2423824.125,318.59731203,1.78207162,4.05690972,1924,0,1,5,大安,戊午,,,
