年,月,日,曜日,休日,ユリウス通日,黄経/太陽,黄経/月,月齢,旧暦/年,旧暦/閏月FLAG,旧暦/月,旧暦/日,六曜,干支(日),二十四節気,節句,雑節
2064,1,1,火,元日,2474920.125,279.96039538,52.37015006,12.28813657,2063,0,11,13,大安,甲午,,,
2064,1,2,水,,2474921.125,280.97929784,65.48986788,13.28813657,2063,0,11,14,赤口,乙未,,,
2064,1,3,木,,2474922.125,281.99819582,78.99922358,14.28813657,2063,0,11,15,先勝,丙申,,,
2064,1,4,金,,2474923.125,283.01708802,92.87304284,15.28813657,2063,0,11,16,友引,丁酉,,,
2064,1,5,土,,2474924.125,284.03597347,107.05224521,16.28813657,2063,0,11,17,先負,戊戌,小寒,,
2064,1,6,日,,2474925.125,285.05485265,121.45107840,17.28813657,2063,0,11,18,仏滅,己亥,,,
2064,1,7,月,,2474926.125,286.07372897,135.96979312,18.28813657,2063,0,11,19,大安,庚子,,人日,
2064,1,8,火,,2474927.125,287.09260967,150.50946427,19.28813657,2063,0,11,20,赤口,辛丑,,,
2064,1,9,水,,2474928.125,288.11150497,164.98469333,20.28813657,2063,0,11,21,先勝,壬寅,,,
2064,1,10,木,,2474929.125,289.13042537,179.33101988,21.28813657,2063,0,11,22,友引,癸卯,,,
2064,1,11,金,,2474930.125,290.14937817,193.50620646,22.28813657,2063,0,11,23,先負,甲辰,,,
2064,1,12,土,,2474931.125,291.16836437,207.48670435,23.28813657,2063,0,11,24,仏滅,乙巳,,,
2064,1,13,日,,2474932.125,292.18737700,221.26165619,24.28813657,2063,0,11,25,大安,丙午,,,
2064,1,14,月,成人の日,2474933.125,293.20640087,234.82675203,25.28813657,2063,0,11,26,赤口,丁未,,,
2064,1,15,火,,2474934.125,294.22541364,248.17959559,26.28813657,2063,0,11,27,先勝,戊申,,,
2064,1,16,水,,2474935.125,295.24438752,261.31740187,27.28813657,2063,0,11,28,友引,己酉,,,
2064,1,17,木,,2474936.125,296.26329152,274.23708578,28.28813657,2063,0,11,29,先負,庚戌,,,土用入(冬)
2064,1,18,金,,2474937.125,297.28209361,286.93722439,29.28813657,2063,0,12,1,赤口,辛亥,,,
2064,1,19,土,,2474938.125,298.30076277,299.42105223,0.59853009,2063,0,12,2,先勝,壬子,,,
2064,1,20,日,,2474939.125,299.31927039,311.69959242,1.59853009,2063,0,12,3,友引,癸丑,大寒,,
2064,1,21,月,,2474940.125,300.33759106,323.79421300,2.59853009,2063,0,12,4,先負,甲寅,,,
2064,1,22,火,,2474941.125,301.35570281,335.73819464,3.59853009,2063,0,12,5,仏滅,乙卯,,,
2064,1,23,水,,2474942.125,302.37358687,347.57719927,4.59853009,2063,0,12,6,大安,丙辰,,,
2064,1,24,木,,2474943.125,303.39122716,359.36871262,5.59853009,2063,0,12,7,赤口,丁巳,,,
