年,月,日,曜日,休日,ユリウス通日,黄経/太陽,黄経/月,月齢,旧暦/年,旧暦/閏月FLAG,旧暦/月,旧暦/日,六曜,干支(日),二十四節気,節句,雑節
2031,1,1,水,元日,2462867.125,279.97246217,10.64806444,7.39385417,2030,0,12,8,先勝,辛丑,,,
2031,1,2,木,,2462868.125,280.99168156,23.17191493,8.39385417,2030,0,12,9,友引,壬寅,,,
2031,1,3,金,,2462869.125,282.01085930,35.39728702,9.39385417,2030,0,12,10,先負,癸卯,,,
2031,1,4,土,,2462870.125,283.02999192,47.40448406,10.39385417,2030,0,12,11,仏滅,甲辰,,,
2031,1,5,日,,2462871.125,284.04907618,59.27053695,11.39385417,2030,0,12,12,大安,乙巳,小寒,,
2031,1,6,月,,2462872.125,285.06810911,71.06486751,12.39385417,2030,0,12,13,赤口,丙午,,,
2031,1,7,火,,2462873.125,286.08708806,82.84689115,13.39385417,2030,0,12,14,先勝,丁未,,人日,
2031,1,8,水,,2462874.125,287.10601095,94.66516908,14.39385417,2030,0,12,15,友引,戊申,,,
2031,1,9,木,,2462875.125,288.12487647,106.55788030,15.39385417,2030,0,12,16,先負,己酉,,,
2031,1,10,金,,2462876.125,289.14368438,118.55446932,16.39385417,2030,0,12,17,仏滅,庚戌,,,
2031,1,11,土,,2462877.125,290.16243576,130.67829208,17.39385417,2030,0,12,18,大安,辛亥,,,
2031,1,12,日,,2462878.125,291.18113311,142.94994425,18.39385417,2030,0,12,19,赤口,壬子,,,
2031,1,13,月,成人の日,2462879.125,292.19978029,155.39076823,19.39385417,2030,0,12,20,先勝,癸丑,,,
2031,1,14,火,,2462880.125,293.21838215,168.02585746,20.39385417,2030,0,12,21,友引,甲寅,,,
2031,1,15,水,,2462881.125,294.23694395,180.88578306,21.39385417,2030,0,12,22,先負,乙卯,,,
2031,1,16,木,,2462882.125,295.25547032,194.00625767,22.39385417,2030,0,12,23,仏滅,丙辰,,,
2031,1,17,金,,2462883.125,296.27396391,207.42504684,23.39385417,2030,0,12,24,大安,丁巳,,,土用入(冬)
2031,1,18,土,,2462884.125,297.29242354,221.17565573,24.39385417,2030,0,12,25,赤口,戊午,,,
2031,1,19,日,,2462885.125,298.31084188,235.27779402,25.39385417,2030,0,12,26,先勝,己未,,,
2031,1,20,月,,2462886.125,299.32920328,249.72557305,26.39385417,2030,0,12,27,友引,庚申,大寒,,
2031,1,21,火,,2462887.125,300.34748243,264.47594193,27.39385417,2030,0,12,28,先負,辛酉,,,
2031,1,22,水,,2462888.125,301.36564508,279.44164912,28.39385417,2030,0,12,29,仏滅,壬戌,,,
2031,1,23,木,,2462889.125,302.38365155,294.49372477,29.39385417,2031,0,1,1,先勝,癸亥,,,
2031,1,24,金,,2462890.125,303.40146196,309.47637533,0.93637731,2031,0,1,2,友引,甲子,,,
2031,1,25,土,,2462891.125,304.41904113,324.23195136,1.93637731,2031,0,1,3,先負,乙丑,,,
