年,月,日,曜日,休日,ユリウス通日,黄経/太陽,黄経/月,月齢,旧暦/年,旧暦/閏月FLAG,旧暦/月,旧暦/日,六曜,干支(日),二十四節気,節句,雑節
1991,1,1,火,元日,2448257.125,279.67317527,97.56316736,14.94328704,1990,0,11,16,友引,辛未,,,
1991,1,2,水,,2448258.125,280.69204587,112.62373063,15.94328704,1990,0,11,17,先負,壬申,,,
1991,1,3,木,,2448259.125,281.71092986,127.41464083,16.94328704,1990,0,11,18,仏滅,癸酉,,,
1991,1,4,金,,2448260.125,282.72984623,141.82690275,17.94328704,1990,0,11,19,大安,甲戌,,,
1991,1,5,土,,2448261.125,283.74880389,155.79838547,18.94328704,1990,0,11,20,赤口,乙亥,,,
1991,1,6,日,,2448262.125,284.76781047,169.31309676,19.94328704,1990,0,11,21,先勝,丙子,小寒,,
1991,1,7,月,,2448263.125,285.78686984,182.39318685,20.94328704,1990,0,11,22,友引,丁丑,,人日,
1991,1,8,火,,2448264.125,286.80598079,195.08798361,21.94328704,1990,0,11,23,先負,戊寅,,,
1991,1,9,水,,2448265.125,287.82513690,207.46317473,22.94328704,1990,0,11,24,仏滅,己卯,,,
1991,1,10,木,,2448266.125,288.84432706,219.59177445,23.94328704,1990,0,11,25,大安,庚辰,,,
1991,1,11,金,,2448267.125,289.86353609,231.54735773,24.94328704,1990,0,11,26,赤口,辛巳,,,
1991,1,12,土,,2448268.125,290.88274539,243.39942077,25.94328704,1990,0,11,27,先勝,壬午,,,
1991,1,13,日,,2448269.125,291.90193340,255.21051493,26.94328704,1990,0,11,28,友引,癸未,,,
1991,1,14,月,成人の日,2448270.125,292.92107602,267.03481137,27.94328704,1990,0,11,29,先負,甲申,,,
1991,1,15,火,,2448271.125,293.94014712,278.91783902,28.94328704,1990,0,11,30,仏滅,乙酉,,,
1991,1,16,水,,2448272.125,294.95911918,290.89719791,0.13219907,1990,0,12,1,赤口,丙戌,,,
1991,1,17,木,,2448273.125,295.97796415,303.00406032,1.13219907,1990,0,12,2,先勝,丁亥,,,
1991,1,18,金,,2448274.125,296.99665451,315.26520104,2.13219907,1990,0,12,3,友引,戊子,,,
1991,1,19,土,,2448275.125,298.01516424,327.70520342,3.13219907,1990,0,12,4,先負,己丑,,,
1991,1,20,日,,2448276.125,299.03346979,340.34837115,4.13219907,1990,0,12,5,仏滅,庚寅,大寒,,
1991,1,21,月,,2448277.125,300.05155072,353.21980375,5.13219907,1990,0,12,6,大安,辛卯,,,
1991,1,22,火,,2448278.125,301.06938992,6.34508484,6.13219907,1990,0,12,7,赤口,壬辰,,,
1991,1,23,水,,2448279.125,302.08697358,19.74812287,7.13219907,1990,0,12,8,先勝,癸巳,,,
1991,1,24,木,,2448280.125,303.10429063,33.44692083,8.13219907,1990,0,12,9,友引,甲午,,,
1991,1,25,金,,2448281.125,304.12133203,47.44747252,9.13219907,1990,0,12,10,先負,乙未,,,
1991,1,26,土,,2448282.125,305.13808989,61.73662899,10.13219907,1990,0,12,11,仏滅,丙申,,,
1991,1,27,日,,2448283.125,306.15455683,76.27556879,11.13219907,1990,0,12,12,大安,丁酉,,,
1991,1,28,月,,2448284.125,307.17072621,90.99616030,12.13219907,1990,0,12,13,赤口,戊戌,,,
1991,1,29,火,,2448285.125,308.18659355,105.80253363,13.13219907,1990,0,12,14,先勝,己亥,,,
1991,1,30,水,,2448286.125,309.20215879,120.57913753,14.13219907,1990,0,12,15,友引,庚子,,,
1991,1,31,木,,2448287.125,310.21742813,135.20447387,15.13219907,1990,0,12,16,先負,辛丑,,,
1991,2,1,金,,2448288.125,311.23241388,149.56743815,16.13219907,1990,0,12,17,仏滅,壬寅,,,
1991,2,2,土,,2448289.125,312.24713183,163.58199830,17.13219907,1990,0,12,18,大安,癸卯,,,
1991,2,3,日,,2448290.125,313.26159747,177.19662032,18.13219907,1990,0,12,19,赤口,甲辰,,,節分
1991,2,4,月,,2448291.125,314.27582251,190.39697250,19.13219907,1990,0,12,20,先勝,乙巳,立春,,
1991,2,5,火,,2448292.125,315.28981307,203.20275808,20.13219907,1990,0,12,21,友引,丙午,,,
1991,2,6,水,,2448293.125,316.30356929,215.66088485,21.13219907,1990,0,12,22,先負,丁未,,,
1991,2,7,木,,2448294.125,317.31708602,227.83730967,22.13219907,1990,0,12,23,仏滅,戊申,,,
1991,2,8,金,,2448295.125,318.33035369,239.80922773,23.13219907,1990,0,12,24,大安,己酉,,,
1991,2,9,土,,2448296.125,319.34335923,251.65841505,24.13219907,1990,0,12,25,赤口,庚戌,,,
1991,2,10,日,,2448297.125,320.35608668,263.46587358,25.13219907,1990,0,12,26,先勝,辛亥,,,
1991,2,11,月,建国記念の日,2448298.125,321.36851762,275.30758087,26.13219907,1990,0,12,27,友引,壬子,,,
1991,2,12,火,,2448299.125,322.38063160,287.25106742,27.13219907,1990,0,12,28,先負,癸丑,,,
1991,2,13,水,,2448300.125,323.39240655,299.35263597,28.13219907,1990,0,12,29,仏滅,甲寅,,,
1991,2,14,木,,2448301.125,324.40381944,311.65522357,29.13219907,1990,0,12,30,大安,乙卯,,,
1991,2,15,金,,2448302.125,325.41484713,324.18709108,0.39465278,1991,0,1,1,先勝,丙辰,,,
1991,2,16,土,,2448303.125,326.42546731,336.96165140,1.39465278,1991,0,1,2,友引,丁巳,,,
1991,2,17,日,,2448304.125,327.43565933,349.97871269,2.39465278,1991,0,1,3,先負,戊午,,,
1991,2,18,月,,2448305.125,328.44540467,3.22717977,3.39465278,1991,0,1,4,仏滅,己未,,,
1991,2,19,火,,2448306.125,329.45468690,16.68884607,4.39465278,1991,0,1,5,大安,庚申,雨水,,
1991,2,20,水,,2448307.125,330.46349117,30.34245304,5.39465278,1991,0,1,6,赤口,辛酉,,,
1991,2,21,木,,2448308.125,331.47180352,44.16691438,6.39465278,1991,0,1,7,先勝,壬戌,,,
1991,2,22,金,,2448309.125,332.47961027,58.14265684,7.39465278,1991,0,1,8,友引,癸亥,,,
1991,2,23,土,,2448310.125,333.48689799,72.25048119,8.39465278,1991,0,1,9,先負,甲子,,,
1991,2,24,日,,2448311.125,334.49365412,86.46807741,9.39465278,1991,0,1,10,仏滅,乙丑,,,
1991,2,25,月,,2448312.125,335.49986855,100.76515450,10.39465278,1991,0,1,11,大安,丙寅,,,
1991,2,26,火,,2448313.125,336.50553576,115.09885784,11.39465278,1991,0,1,12,赤口,丁卯,,,
1991,2,27,水,,2448314.125,337.51065698,129.41149299,12.39465278,1991,0,1,13,先勝,戊辰,,,
1991,2,28,木,,2448315.125,338.51524134,143.63228936,13.39465278,1991,0,1,14,友引,己巳,,,
1991,3,1,金,,2448316.125,339.51930512,157.68382706,14.39465278,1991,0,1,15,先負,庚午,,,
1991,3,2,土,,2448317.125,340.52286908,171.49206594,15.39465278,1991,0,1,16,仏滅,辛未,,,
1991,3,3,日,,2448318.125,341.52595470,184.99739809,16.39465278,1991,0,1,17,大安,壬申,,上巳,
1991,3,4,月,,2448319.125,342.52858072,198.16367945,17.39465278,1991,0,1,18,赤口,癸酉,,,
1991,3,5,火,,2448320.125,343.53076098,210.98310102,18.39465278,1991,0,1,19,先勝,甲戌,,,
1991,3,6,水,,2448321.125,344.53250371,223.47642373,19.39465278,1991,0,1,20,友引,乙亥,啓蟄,,
1991,3,7,木,,2448322.125,345.53381191,235.68955406,20.39465278,1991,0,1,21,先負,丙子,,,
1991,3,8,金,,2448323.125,346.53468426,247.68805953,21.39465278,1991,0,1,22,仏滅,丁丑,,,
1991,3,9,土,,2448324.125,347.53511603,259.55104398,22.39465278,1991,0,1,23,大安,戊寅,,,
1991,3,10,日,,2448325.125,348.53509981,271.36521796,23.39465278,1991,0,1,24,赤口,己卯,,,
1991,3,11,月,,2448326.125,349.53462601,283.21939570,24.39465278,1991,0,1,25,先勝,庚辰,,,
1991,3,12,火,,2448327.125,350.53368325,295.19924533,25.39465278,1991,0,1,26,友引,辛巳,,,
1991,3,13,水,,2448328.125,351.53225861,307.38197232,26.39465278,1991,0,1,27,先負,壬午,,,
1991,3,14,木,,2448329.125,352.53033810,319.83073841,27.39465278,1991,0,1,28,仏滅,癸未,,,
1991,3,15,金,,2448330.125,353.52790711,332.58899629,28.39465278,1991,0,1,29,大安,甲申,,,
1991,3,16,土,,2448331.125,354.52495104,345.67549752,29.39465278,1991,0,2,1,友引,乙酉,,,
1991,3,17,日,,2448332.125,355.52145576,359.08132455,0.78438657,1991,0,2,2,先負,丙戌,,,
1991,3,18,月,,2448333.125,356.51740756,12.77053638,1.78438657,1991,0,2,3,仏滅,丁亥,,,彼岸入(春)
1991,3,19,火,,2448334.125,357.51279271,26.68547298,2.78438657,1991,0,2,4,大安,戊子,,,社日(春)
1991,3,20,水,,2448335.125,358.50759655,40.75632083,3.78438657,1991,0,2,5,赤口,己丑,,,
1991,3,21,木,春分の日,2448336.125,359.50180295,54.91272865,4.78438657,1991,0,2,6,先勝,庚寅,春分,,彼岸(春)
1991,3,22,金,,2448337.125,0.49539449,69.09414190,5.78438657,1991,0,2,7,友引,辛卯,,,
1991,3,23,土,,2448338.125,1.48835378,83.25587409,6.78438657,1991,0,2,8,先負,壬辰,,,
1991,3,24,日,,2448339.125,2.48066567,97.36958227,7.78438657,1991,0,2,9,仏滅,癸巳,,,彼岸明(春)
