年,月,日,曜日,休日,ユリウス通日,黄経/太陽,黄経/月,月齢,旧暦/年,旧暦/閏月FLAG,旧暦/月,旧暦/日,六曜,干支(日),二十四節気,節句,雑節
1973,1,1,月,元日,2441683.125,280.05333234,236.13382720,26.27497685,1972,0,11,27,先勝,丁酉,,,
1973,1,2,火,,2441684.125,281.07301648,247.95017895,27.27497685,1972,0,11,28,友引,戊戌,,,
1973,1,3,水,,2441685.125,282.09274972,259.80712760,28.27497685,1972,0,11,29,先負,己亥,,,
1973,1,4,木,,2441686.125,283.11251748,271.74712281,29.27497685,1972,0,11,30,仏滅,庚子,,,
1973,1,5,金,,2441687.125,284.13229154,283.80465982,0.47050926,1972,0,12,1,赤口,辛丑,小寒,,
1973,1,6,土,,2441688.125,285.15204270,296.00807148,1.47050926,1972,0,12,2,先勝,壬寅,,,
1973,1,7,日,,2441689.125,286.17174191,308.38163187,2.47050926,1972,0,12,3,友引,癸卯,,人日,
1973,1,8,月,,2441690.125,287.19136147,320.94770823,3.47050926,1972,0,12,4,先負,甲辰,,,
1973,1,9,火,,2441691.125,288.21087626,333.72846142,4.47050926,1972,0,12,5,仏滅,乙巳,,,
1973,1,10,水,,2441692.125,289.23026460,346.74653075,5.47050926,1972,0,12,6,大安,丙午,,,
1973,1,11,木,,2441693.125,290.24950882,0.02416621,6.47050926,1972,0,12,7,赤口,丁未,,,
1973,1,12,金,,2441694.125,291.26859531,13.58042562,7.47050926,1972,0,12,8,先勝,戊申,,,
1973,1,13,土,,2441695.125,292.28751420,27.42636685,8.47050926,1972,0,12,9,友引,己酉,,,
1973,1,14,日,,2441696.125,293.30625849,41.55867994,9.47050926,1972,0,12,10,先負,庚戌,,,
1973,1,15,月,成人の日,2441697.125,294.32482293,55.95290873,10.47050926,1972,0,12,11,仏滅,辛亥,,,
1973,1,16,火,,2441698.125,295.34320295,70.55814875,11.47050926,1972,0,12,12,大安,壬子,,,
1973,1,17,水,,2441699.125,296.36139432,85.29551953,12.47050926,1972,0,12,13,赤口,癸丑,,,土用入(冬)
1973,1,18,木,,2441700.125,297.37939399,100.06231514,13.47050926,1972,0,12,14,先勝,甲寅,,,
1973,1,19,金,,2441701.125,298.39720195,114.74227273,14.47050926,1972,0,12,15,友引,乙卯,,,
1973,1,20,土,,2441702.125,299.41482283,129.22023585,15.47050926,1972,0,12,16,先負,丙辰,大寒,,
1973,1,21,日,,2441703.125,300.43226600,143.39763802,16.47050926,1972,0,12,17,仏滅,丁巳,,,
1973,1,22,月,,2441704.125,301.44954352,157.20482582,17.47050926,1972,0,12,18,大安,戊午,,,
1973,1,23,火,,2441705.125,302.46666714,170.60752952,18.47050926,1972,0,12,19,赤口,己未,,,
