年,月,日,曜日,休日,ユリウス通日,黄経/太陽,黄経/月,月齢,旧暦/年,旧暦/閏月FLAG,旧暦/月,旧暦/日,六曜,干支(日),二十四節気,節句,雑節
2007,1,1,月,元日,2454101.125,279.79195105,62.18012747,11.54113426,2006,0,11,13,大安,乙未,,,
2007,1,2,火,,2454102.125,280.81090844,76.11401152,12.54113426,2006,0,11,14,赤口,丙申,,,
2007,1,3,水,,2454103.125,281.82985939,89.87042112,13.54113426,2006,0,11,15,先勝,丁酉,,,
2007,1,4,木,,2454104.125,282.84880352,103.38663948,14.54113426,2006,0,11,16,友引,戊戌,,,
2007,1,5,金,,2454105.125,283.86774145,116.61376392,15.54113426,2006,0,11,17,先負,己亥,,,
2007,1,6,土,,2454106.125,284.88667527,129.52528478,16.54113426,2006,0,11,18,仏滅,庚子,小寒,,
2007,1,7,日,,2454107.125,285.90560829,142.12137182,17.54113426,2006,0,11,19,大安,辛丑,,人日,
2007,1,8,月,成人の日,2454108.125,286.92454423,154.42880460,18.54113426,2006,0,11,20,赤口,壬寅,,,
2007,1,9,火,,2454109.125,287.94348626,166.49770900,19.54113426,2006,0,11,21,先勝,癸卯,,,
2007,1,10,水,,2454110.125,288.96243619,178.39660193,20.54113426,2006,0,11,22,友引,甲辰,,,
2007,1,11,木,,2454111.125,289.98139383,190.20691497,21.54113426,2006,0,11,23,先負,乙巳,,,
2007,1,12,金,,2454112.125,291.00035670,202.01756927,22.54113426,2006,0,11,24,仏滅,丙午,,,
2007,1,13,土,,2454113.125,292.01931966,213.91963488,23.54113426,2006,0,11,25,大安,丁未,,,
2007,1,14,日,,2454114.125,293.03827449,226.00077708,24.54113426,2006,0,11,26,赤口,戊申,,,
2007,1,15,月,,2454115.125,294.05720936,238.33913590,25.54113426,2006,0,11,27,先勝,己酉,,,
2007,1,16,火,,2454116.125,295.07610795,250.99653100,26.54113426,2006,0,11,28,友引,庚戌,,,
2007,1,17,水,,2454117.125,296.09494862,264.01144486,27.54113426,2006,0,11,29,先負,辛亥,,,土用入(冬)
2007,1,18,木,,2454118.125,297.11370401,277.39302691,28.54113426,2006,0,11,30,仏滅,壬子,,,
2007,1,19,金,,2454119.125,298.13234145,291.11804244,29.54113426,2006,0,12,1,赤口,癸丑,,,
2007,1,20,土,,2454120.125,299.15082489,305.13272124,0.95785880,2006,0,12,2,先勝,甲寅,大寒,,
2007,1,21,日,,2454121.125,300.16911815,319.36033666,1.95785880,2006,0,12,3,友引,乙卯,,,
2007,1,22,月,,2454122.125,301.18718862,333.71326251,2.95785880,2006,0,12,4,先負,丙辰,,,
2007,1,23,火,,2454123.125,302.20501009,348.10625480,3.95785880,2006,0,12,5,仏滅,丁巳,,,
2007,1,24,水,,2454124.125,303.22256353,2.46711683,4.95785880,2006,0,12,6,大安,戊午,,,
2007,1,25,木,,2454125.125,304.23983599,16.74212251,5.95785880,2006,0,12,7,赤口,己未,,,
2007,1,26,金,,2454126.125,305.25681840,30.89578690,6.95785880,2006,0,12,8,先勝,庚申,,,
2007,1,27,土,,2454127.125,306.27350351,44.90647442,7.95785880,2006,0,12,9,友引,辛酉,,,
2007,1,28,日,,2454128.125,307.28988470,58.76022225,8.95785880,2006,0,12,10,先負,壬戌,,,
2007,1,29,月,,2454129.125,308.30595567,72.44505685,9.95785880,2006,0,12,11,仏滅,癸亥,,,
2007,1,30,火,,2454130.125,309.32171096,85.94740308,10.95785880,2006,0,12,12,大安,甲子,,,
2007,1,31,水,,2454131.125,310.33714675,99.25129372,11.95785880,2006,0,12,13,赤口,乙丑,,,
2007,2,1,木,,2454132.125,311.35226179,112.34021527,12.95785880,2006,0,12,14,先勝,丙寅,,,
2007,2,2,金,,2454133.125,312.36705791,125.20075197,13.95785880,2006,0,12,15,友引,丁卯,,,
2007,2,3,土,,2454134.125,313.38153998,137.82684955,14.95785880,2006,0,12,16,先負,戊辰,,,節分
2007,2,4,日,,2454135.125,314.39571529,150.22358564,15.95785880,2006,0,12,17,仏滅,己巳,立春,,
2007,2,5,月,,2454136.125,315.40959250,162.40970067,16.95785880,2006,0,12,18,大安,庚午,,,
2007,2,6,火,,2454137.125,316.42318041,174.41862323,17.95785880,2006,0,12,19,赤口,辛未,,,
2007,2,7,水,,2454138.125,317.43648688,186.29810657,18.95785880,2006,0,12,20,先勝,壬申,,,
2007,2,8,木,,2454139.125,318.44951797,198.10877757,19.95785880,2006,0,12,21,友引,癸酉,,,
2007,2,9,金,,2454140.125,319.46227741,209.92187300,20.95785880,2006,0,12,22,先負,甲戌,,,
2007,2,10,土,,2454141.125,320.47476620,221.81627845,21.95785880,2006,0,12,23,仏滅,乙亥,,,
2007,2,11,日,建国記念の日,2454142.125,321.48698230,233.87477616,22.95785880,2006,0,12,24,大安,丙子,,,
2007,2,12,月,振替休日,2454143.125,322.49892016,246.17923256,23.95785880,2006,0,12,25,赤口,丁丑,,,
2007,2,13,火,,2454144.125,323.51057005,258.80441187,24.95785880,2006,0,12,26,先勝,戊寅,,,
2007,2,14,水,,2454145.125,324.52191737,271.81029635,25.95785880,2006,0,12,27,友引,己卯,,,
2007,2,15,木,,2454146.125,325.53294205,285.23333282,26.95785880,2006,0,12,28,先負,庚辰,,,
2007,2,16,金,,2454147.125,326.54361875,299.07792027,27.95785880,2006,0,12,29,仏滅,辛巳,,,
2007,2,17,土,,2454148.125,327.55391828,313.31043731,28.95785880,2006,0,12,30,大安,壬午,,,
2007,2,18,日,,2454149.125,328.56381040,327.85856066,0.44841435,2007,0,1,1,先勝,癸未,,,
2007,2,19,月,,2454150.125,329.57326726,342.61781238,1.44841435,2007,0,1,2,友引,甲申,雨水,,
2007,2,20,火,,2454151.125,330.58226582,357.46500947,2.44841435,2007,0,1,3,先負,乙酉,,,
2007,2,21,水,,2454152.125,331.59078811,12.27552066,3.44841435,2007,0,1,4,仏滅,丙戌,,,
2007,2,22,木,,2454153.125,332.59881952,26.93962263,4.44841435,2007,0,1,5,大安,丁亥,,,
2007,2,23,金,,2454154.125,333.60634674,41.37380508,5.44841435,2007,0,1,6,赤口,戊子,,,
2007,2,24,土,,2454155.125,334.61335663,55.52516121,6.44841435,2007,0,1,7,先勝,己丑,,,
2007,2,25,日,,2454156.125,335.61983666,69.36953546,7.44841435,2007,0,1,8,友引,庚寅,,,
2007,2,26,月,,2454157.125,336.62577598,82.90567024,8.44841435,2007,0,1,9,先負,辛卯,,,
2007,2,27,火,,2454158.125,337.63116676,96.14788769,9.44841435,2007,0,1,10,仏滅,壬辰,,,
2007,2,28,水,,2454159.125,338.63600503,109.11928320,10.44841435,2007,0,1,11,大安,癸巳,,,
2007,3,1,木,,2454160.125,339.64029116,121.84656623,11.44841435,2007,0,1,12,赤口,甲午,,,
2007,3,2,金,,2454161.125,340.64402974,134.35694322,12.44841435,2007,0,1,13,先勝,乙未,,,
2007,3,3,土,,2454162.125,341.64722922,146.67693821,13.44841435,2007,0,1,14,友引,丙申,,上巳,
2007,3,4,日,,2454163.125,342.64990104,158.83276071,14.44841435,2007,0,1,15,先負,丁酉,,,
2007,3,5,月,,2454164.125,343.65205862,170.85171367,15.44841435,2007,0,1,16,仏滅,戊戌,,,
2007,3,6,火,,2454165.125,344.65371620,182.76412171,16.44841435,2007,0,1,17,大安,己亥,啓蟄,,
2007,3,7,水,,2454166.125,345.65488766,194.60531718,17.44841435,2007,0,1,18,赤口,庚子,,,
2007,3,8,木,,2454167.125,346.65558558,206.41730799,18.44841435,2007,0,1,19,先勝,辛丑,,,
2007,3,9,金,,2454168.125,347.65582053,218.24984797,19.44841435,2007,0,1,20,友引,壬寅,,,
2007,3,10,土,,2454169.125,348.65560055,230.16069103,20.44841435,2007,0,1,21,先負,癸卯,,,
2007,3,11,日,,2454170.125,349.65493080,242.21482160,21.44841435,2007,0,1,22,仏滅,甲辰,,,
2007,3,12,月,,2454171.125,350.65381323,254.48241711,22.44841435,2007,0,1,23,大安,乙巳,,,
2007,3,13,火,,2454172.125,351.65224620,267.03521808,23.44841435,2007,0,1,24,赤口,丙午,,,
2007,3,14,水,,2454173.125,352.65022405,279.94095008,24.44841435,2007,0,1,25,先勝,丁未,,,
2007,3,15,木,,2454174.125,353.64773681,293.25555019,25.44841435,2007,0,1,26,友引,戊申,,,
2007,3,16,金,,2454175.125,354.64477035,307.01338434,26.44841435,2007,0,1,27,先負,己酉,,,
2007,3,17,土,,2454176.125,355.64130738,321.21653145,27.44841435,2007,0,1,28,仏滅,庚戌,,,
2007,3,18,日,,2454177.125,356.63732931,335.82550072,28.44841435,2007,0,1,29,大安,辛亥,,,彼岸入(春)
2007,3,19,月,,2454178.125,357.63281847,350.75494338,0.01211806,2007,0,2,1,友引,壬子,,,
2007,3,20,火,,2454179.125,358.62775935,5.87799624,1.01211806,2007,0,2,2,先負,癸丑,,,
2007,3,21,水,春分の日,2454180.125,359.62213788,21.04085659,2.01211806,2007,0,2,3,仏滅,甲寅,春分,,彼岸(春)
2007,3,22,木,,2454181.125,0.61593932,36.08519221,3.01211806,2007,0,2,4,大安,乙卯,,,
2007,3,23,金,,2454182.125,1.60914682,50.87210221,4.01211806,2007,0,2,5,赤口,丙辰,,,
2007,3,24,土,,2454183.125,2.60174198,65.30033468,5.01211806,2007,0,2,6,先勝,丁巳,,,彼岸明(春)
2007,3,25,日,,2454184.125,3.59370727,79.31425390,6.01211806,2007,0,2,7,友引,戊午,,,社日(春)
