年,月,日,曜日,休日,ユリウス通日,黄経/太陽,黄経/月,月齢,旧暦/年,旧暦/閏月FLAG,旧暦/月,旧暦/日,六曜,干支(日),二十四節気,節句,雑節
2068,1,1,日,元日,2476381.125,279.98605705,222.32771665,25.53733796,2067,0,11,27,先勝,乙卯,,,
2068,1,2,月,振替休日,2476382.125,281.00558059,235.47086414,26.53733796,2067,0,11,28,友引,丙辰,,,
2068,1,3,火,,2476383.125,282.02521107,249.04336411,27.53733796,2067,0,11,29,先負,丁巳,,,
2068,1,4,水,,2476384.125,283.04492188,263.04843962,28.53733796,2067,0,11,30,仏滅,戊午,,,
2068,1,5,木,,2476385.125,284.06467894,277.44704680,0.01422454,2067,0,12,1,赤口,己未,小寒,,
2068,1,6,金,,2476386.125,285.08444275,292.15508693,1.01422454,2067,0,12,2,先勝,庚申,,,
2068,1,7,土,,2476387.125,286.10417255,307.04984296,2.01422454,2067,0,12,3,友引,辛酉,,人日,
2068,1,8,日,,2476388.125,287.12383138,321.98656986,3.01422454,2067,0,12,4,先負,壬戌,,,
2068,1,9,月,成人の日,2476389.125,288.14338982,336.82163845,4.01422454,2067,0,12,5,仏滅,癸亥,,,
2068,1,10,火,,2476390.125,289.16282712,351.43501022,5.01422454,2067,0,12,6,大安,甲子,,,
2068,1,11,水,,2476391.125,290.18212975,5.74496863,6.01422454,2067,0,12,7,赤口,乙丑,,,
2068,1,12,木,,2476392.125,291.20128897,19.71196302,7.01422454,2067,0,12,8,先勝,丙寅,,,
2068,1,13,金,,2476393.125,292.22029864,33.33312261,8.01422454,2067,0,12,9,友引,丁卯,,,
2068,1,14,土,,2476394.125,293.23915379,46.63160712,9.01422454,2067,0,12,10,先負,戊辰,,,
2068,1,15,日,,2476395.125,294.25785008,59.64495097,10.01422454,2067,0,12,11,仏滅,己巳,,,
2068,1,16,月,,2476396.125,295.27638379,72.41514802,11.01422454,2067,0,12,12,大安,庚午,,,
2068,1,17,火,,2476397.125,296.29475202,84.98171738,12.01422454,2067,0,12,13,赤口,辛未,,,土用入(冬)
2068,1,18,水,,2476398.125,297.31295305,97.37798362,13.01422454,2067,0,12,14,先勝,壬申,,,
2068,1,19,木,,2476399.125,298.33098660,109.63026160,14.01422454,2067,0,12,15,友引,癸酉,,,
2068,1,20,金,,2476400.125,299.34885393,121.75938137,15.01422454,2067,0,12,16,先負,甲戌,大寒,,
2068,1,21,土,,2476401.125,300.36655778,133.78382732,16.01422454,2067,0,12,17,仏滅,乙亥,,,
2068,1,22,日,,2476402.125,301.38410202,145.72369471,17.01422454,2067,0,12,18,大安,丙子,,,
2068,1,23,月,,2476403.125,302.40149120,157.60467289,18.01422454,2067,0,12,19,赤口,丁丑,,,
2068,1,24,火,,2476404.125,303.41872998,169.46138695,19.01422454,2067,0,12,20,先勝,戊寅,,,
2068,1,25,水,,2476405.125,304.43582254,181.33963042,20.01422454,2067,0,12,21,友引,己卯,,,
2068,1,26,木,,2476406.125,305.45277210,193.29721249,21.01422454,2067,0,12,22,先負,庚辰,,,
2068,1,27,金,,2476407.125,306.46958032,205.40324245,22.01422454,2067,0,12,23,仏滅,辛巳,,,
2068,1,28,土,,2476408.125,307.48624670,217.73562969,23.01422454,2067,0,12,24,大安,壬午,,,
2068,1,29,日,,2476409.125,308.50276766,230.37640685,24.01422454,2067,0,12,25,赤口,癸未,,,
2068,1,30,月,,2476410.125,309.51913541,243.40429227,25.01422454,2067,0,12,26,先勝,甲申,,,
2068,1,31,火,,2476411.125,310.53533647,256.88393436,26.01422454,2067,0,12,27,友引,乙酉,,,
2068,2,1,水,,2476412.125,311.55135040,270.85190369,27.01422454,2067,0,12,28,先負,丙戌,,,
2068,2,2,木,,2476413.125,312.56714937,285.30113980,28.01422454,2067,0,12,29,仏滅,丁亥,,,
2068,2,3,金,,2476414.125,313.58269947,300.16818913,29.01422454,2068,0,1,1,先勝,戊子,,,節分
2068,2,4,土,,2476415.125,314.59796425,315.32991634,0.55142361,2068,0,1,2,友引,己丑,立春,,
2068,2,5,日,,2476416.125,315.61290931,330.61568774,1.55142361,2068,0,1,3,先負,庚寅,,,
2068,2,6,月,,2476417.125,316.62750588,345.83522837,2.55142361,2068,0,1,4,仏滅,辛卯,,,
2068,2,7,火,,2476418.125,317.64173178,0.81375160,3.55142361,2068,0,1,5,大安,壬辰,,,
2068,2,8,水,,2476419.125,318.65557000,15.42124564,4.55142361,2068,0,1,6,赤口,癸巳,,,
2068,2,9,木,,2476420.125,319.66900657,29.58638922,5.55142361,2068,0,1,7,先勝,甲午,,,
2068,2,10,金,,2476421.125,320.68202921,43.29417563,6.55142361,2068,0,1,8,友引,乙未,,,
2068,2,11,土,建国記念の日,2476422.125,321.69462705,56.57296452,7.55142361,2068,0,1,9,先負,丙申,,,
2068,2,12,日,,2476423.125,322.70679090,69.47808519,8.55142361,2068,0,1,10,仏滅,丁酉,,,
2068,2,13,月,,2476424.125,323.71851372,82.07693688,9.55142361,2068,0,1,11,大安,戊戌,,,
2068,2,14,火,,2476425.125,324.72979088,94.43773523,10.55142361,2068,0,1,12,赤口,己亥,,,
2068,2,15,水,,2476426.125,325.74062041,106.62220345,11.55142361,2068,0,1,13,先勝,庚子,,,
2068,2,16,木,,2476427.125,326.75100295,118.68173624,12.55142361,2068,0,1,14,友引,辛丑,,,
2068,2,17,金,,2476428.125,327.76094173,130.65641573,13.55142361,2068,0,1,15,先負,壬寅,,,
2068,2,18,土,,2476429.125,328.77044238,142.57631801,14.55142361,2068,0,1,16,仏滅,癸卯,,,
2068,2,19,日,,2476430.125,329.77951253,154.46456685,15.55142361,2068,0,1,17,大安,甲辰,雨水,,
2068,2,20,月,,2476431.125,330.78816132,166.34153592,16.55142361,2068,0,1,18,赤口,乙巳,,,
2068,2,21,火,,2476432.125,331.79639877,178.22950610,17.55142361,2068,0,1,19,先勝,丙午,,,
2068,2,22,水,,2476433.125,332.80423499,190.15705884,18.55142361,2068,0,1,20,友引,丁未,,,
2068,2,23,木,天皇誕生日,2476434.125,333.81167947,202.16253613,19.55142361,2068,0,1,21,先負,戊申,,,
2068,2,24,金,,2476435.125,334.81874031,214.29603474,20.55142361,2068,0,1,22,仏滅,己酉,,,
2068,2,25,土,,2476436.125,335.82542346,226.61949292,21.55142361,2068,0,1,23,大安,庚戌,,,
2068,2,26,日,,2476437.125,336.83173189,239.20443361,22.55142361,2068,0,1,24,赤口,辛亥,,,
2068,2,27,月,,2476438.125,337.83766470,252.12680584,23.55142361,2068,0,1,25,先勝,壬子,,,
2068,2,28,火,,2476439.125,338.84321613,265.45825228,24.55142361,2068,0,1,26,友引,癸丑,,,
2068,2,29,水,,2476440.125,339.84837470,279.25333934,25.55142361,2068,0,1,27,先負,甲寅,,,
2068,3,1,木,,2476441.125,340.85312302,293.53332057,26.55142361,2068,0,1,28,仏滅,乙卯,,,
