年,月,日,曜日,休日,ユリウス通日,黄経/太陽,黄経/月,月齢,旧暦/年,旧暦/閏月FLAG,旧暦/月,旧暦/日,六曜,干支(日),二十四節気,節句,雑節
1942,1,1,木,元日,2430360.125,279.56396100,77.13616215,13.69582176,1941,0,11,15,先勝,甲寅,,,
1942,1,2,金,,2430361.125,280.58293001,89.14978466,14.69582176,1941,0,11,16,友引,乙卯,,,
1942,1,3,土,,2430362.125,281.60189808,101.27940668,15.69582176,1941,0,11,17,先負,丙辰,,,
1942,1,4,日,,2430363.125,282.62086525,113.53912924,16.69582176,1941,0,11,18,仏滅,丁巳,,,
1942,1,5,月,,2430364.125,283.63983231,125.94046914,17.69582176,1941,0,11,19,大安,戊午,,,
1942,1,6,火,,2430365.125,284.65880097,138.49701832,18.69582176,1941,0,11,20,赤口,己未,小寒,,
1942,1,7,水,,2430366.125,285.67777396,151.22825776,19.69582176,1941,0,11,21,先勝,庚申,,人日,
1942,1,8,木,,2430367.125,286.69675487,164.16152886,20.69582176,1941,0,11,22,友引,辛酉,,,
1942,1,9,金,,2430368.125,287.71574762,177.33129649,21.69582176,1941,0,11,23,先負,壬戌,,,
1942,1,10,土,,2430369.125,288.73475559,190.77509492,22.69582176,1941,0,11,24,仏滅,癸亥,,,
1942,1,11,日,,2430370.125,289.75378024,204.52592097,23.69582176,1941,0,11,25,大安,甲子,,,
1942,1,12,月,成人の日,2430371.125,290.77281914,218.60150850,24.69582176,1941,0,11,26,赤口,乙丑,,,
1942,1,13,火,,2430372.125,291.79186385,232.99207893,25.69582176,1941,0,11,27,先勝,丙寅,,,
1942,1,14,水,,2430373.125,292.81089770,247.64978369,26.69582176,1941,0,11,28,友引,丁卯,,,
1942,1,15,木,,2430374.125,293.82989480,262.48439893,27.69582176,1941,0,11,29,先負,戊辰,,,
1942,1,16,金,,2430375.125,294.84882095,277.36942015,28.69582176,1941,0,11,30,仏滅,己巳,,,
1942,1,17,土,,2430376.125,295.86763693,292.15937470,0.22815972,1941,0,12,1,赤口,庚午,,,
1942,1,18,日,,2430377.125,296.88630326,306.71397217,1.22815972,1941,0,12,2,先勝,辛未,,,土用入(冬)
1942,1,19,月,,2430378.125,297.90478456,320.92109417,2.22815972,1941,0,12,3,友引,壬申,,,
1942,1,20,火,,2430379.125,298.92305197,334.71147128,3.22815972,1941,0,12,4,先負,癸酉,,,
1942,1,21,水,,2430380.125,299.94108336,348.06241631,4.22815972,1941,0,12,5,仏滅,甲戌,大寒,,
1942,1,22,木,,2430381.125,300.95886212,0.99263977,5.22815972,1941,0,12,6,大安,乙亥,,,
1942,1,23,金,,2430382.125,301.97637554,13.55231380,6.22815972,1941,0,12,7,赤口,丙子,,,
1942,1,24,土,,2430383.125,302.99361347,25.81212959,7.22815972,1941,0,12,8,先勝,丁丑,,,
1942,1,25,日,,2430384.125,304.01056746,37.85355221,8.22815972,1941,0,12,9,友引,戊寅,,,
1942,1,26,月,,2430385.125,305.02723027,49.76103847,9.22815972,1941,0,12,10,先負,己卯,,,
1942,1,27,火,,2430386.125,306.04359564,61.61613406,10.22815972,1941,0,12,11,仏滅,庚辰,,,
1942,1,28,水,,2430387.125,307.05965819,73.49306797,11.22815972,1941,0,12,12,大安,辛巳,,,
1942,1,29,木,,2430388.125,308.07541355,85.45550545,12.22815972,1941,0,12,13,赤口,壬午,,,
1942,1,30,金,,2430389.125,309.09085847,97.55432377,13.22815972,1941,0,12,14,先勝,癸未,,,
1942,1,31,土,,2430390.125,310.10599112,109.82648275,14.22815972,1941,0,12,15,友引,甲申,,,
1942,2,1,日,,2430391.125,311.12081152,122.29518379,15.22815972,1941,0,12,16,先負,乙酉,,,
1942,2,2,月,,2430392.125,312.13532199,134.97144933,16.22815972,1941,0,12,17,仏滅,丙戌,,,
1942,2,3,火,,2430393.125,313.14952754,147.85700698,17.22815972,1941,0,12,18,大安,丁亥,,,節分
1942,2,4,水,,2430394.125,314.16343597,160.94798690,18.22815972,1941,0,12,19,赤口,戊子,立春,,
1942,2,5,木,,2430395.125,315.17705746,174.23858126,19.22815972,1941,0,12,20,先勝,己丑,,,
1942,2,6,金,,2430396.125,316.19040340,187.72365230,20.22815972,1941,0,12,21,友引,庚寅,,,
1942,2,7,土,,2430397.125,317.20348472,201.39938650,21.22815972,1941,0,12,22,先負,辛卯,,,
1942,2,8,日,,2430398.125,318.21630966,215.26150641,22.22815972,1941,0,12,23,仏滅,壬辰,,,
1942,2,9,月,,2430399.125,319.22888158,229.30116937,23.22815972,1941,0,12,24,大安,癸巳,,,
1942,2,10,火,,2430400.125,320.24119703,243.49941989,24.22815972,1941,0,12,25,赤口,甲午,,,
1942,2,11,水,建国記念の日,2430401.125,321.25324464,257.82177769,25.22815972,1941,0,12,26,先勝,乙未,,,
1942,2,12,木,,2430402.125,322.26500502,272.21499183,26.22815972,1941,0,12,27,友引,丙申,,,
1942,2,13,金,,2430403.125,323.27645225,286.60783132,27.22815972,1941,0,12,28,先負,丁酉,,,
1942,2,14,土,,2430404.125,324.28755636,300.91677313,28.22815972,1941,0,12,29,仏滅,戊戌,,,
1942,2,15,日,,2430405.125,325.29828662,315.05576861,29.22815972,1942,0,1,1,先勝,己亥,,,
1942,2,16,月,,2430406.125,326.30861434,328.94770256,0.70670139,1942,0,1,2,友引,庚子,,,
1942,2,17,火,,2430407.125,327.31851452,342.53454987,1.70670139,1942,0,1,3,先負,辛丑,,,
1942,2,18,水,,2430408.125,328.32796628,355.78393955,2.70670139,1942,0,1,4,仏滅,壬寅,,,
1942,2,19,木,,2430409.125,329.33695223,8.69130743,3.70670139,1942,0,1,5,大安,癸卯,雨水,,
1942,2,20,金,,2430410.125,330.34545764,21.27822123,4.70670139,1942,0,1,6,赤口,甲辰,,,
1942,2,21,土,,2430411.125,331.35346976,33.58820417,5.70670139,1942,0,1,7,先勝,乙巳,,,
1942,2,22,日,,2430412.125,332.36097731,45.68142732,6.70670139,1942,0,1,8,友引,丙午,,,
1942,2,23,月,,2430413.125,333.36797036,57.62926447,7.70670139,1942,0,1,9,先負,丁未,,,
1942,2,24,火,,2430414.125,334.37444019,69.50921951,8.70670139,1942,0,1,10,仏滅,戊申,,,
1942,2,25,水,,2430415.125,335.38037938,81.40034445,9.70670139,1942,0,1,11,大安,己酉,,,
1942,2,26,木,,2430416.125,336.38578193,93.37903818,10.70670139,1942,0,1,12,赤口,庚戌,,,
1942,2,27,金,,2430417.125,337.39064348,105.51505354,11.70670139,1942,0,1,13,先勝,辛亥,,,
1942,2,28,土,,2430418.125,338.39496183,117.86761636,12.70670139,1942,0,1,14,友引,壬子,,,
1942,3,1,日,,2430419.125,339.39873754,130.48173838,13.70670139,1942,0,1,15,先負,癸丑,,,
1942,3,2,月,,2430420.125,340.40197476,143.38504094,14.70670139,1942,0,1,16,仏滅,甲寅,,,
1942,3,3,火,,2430421.125,341.40468198,156.58561247,15.70670139,1942,0,1,17,大安,乙卯,,上巳,
1942,3,4,水,,2430422.125,342.40687242,170.07150163,16.70670139,1942,0,1,18,赤口,丙辰,,,
1942,3,5,木,,2430423.125,343.40856354,183.81230370,17.70670139,1942,0,1,19,先勝,丁巳,,,
1942,3,6,金,,2430424.125,344.40977528,197.76289969,18.70670139,1942,0,1,20,友引,戊午,啓蟄,,
1942,3,7,土,,2430425.125,345.41052744,211.86884017,19.70670139,1942,0,1,21,先負,己未,,,
1942,3,8,日,,2430426.125,346.41083645,226.07234774,20.70670139,1942,0,1,22,仏滅,庚申,,,
1942,3,9,月,,2430427.125,347.41071277,240.31766522,21.70670139,1942,0,1,23,大安,辛酉,,,
1942,3,10,火,,2430428.125,348.41015934,254.55467404,22.70670139,1942,0,1,24,赤口,壬戌,,,
1942,3,11,水,,2430429.125,349.40917148,268.74027444,23.70670139,1942,0,1,25,先勝,癸亥,,,
1942,3,12,木,,2430430.125,350.40773805,282.83774982,24.70670139,1942,0,1,26,友引,甲子,,,
1942,3,13,金,,2430431.125,351.40584327,296.81493486,25.70670139,1942,0,1,27,先負,乙丑,,,
1942,3,14,土,,2430432.125,352.40346880,310.64227500,26.70670139,1942,0,1,28,仏滅,丙寅,,,
1942,3,15,日,,2430433.125,353.40059572,324.29175645,27.70670139,1942,0,1,29,大安,丁卯,,,
1942,3,16,月,,2430434.125,354.39720582,337.73728714,28.70670139,1942,0,1,30,赤口,戊辰,,,
1942,3,17,火,,2430435.125,355.39328228,350.95657345,0.13210648,1942,0,2,1,友引,己巳,,,
1942,3,18,水,,2430436.125,356.38880977,3.93404452,1.13210648,1942,0,2,2,先負,庚午,,,彼岸入(春)
1942,3,19,木,,2430437.125,357.38377410,16.66407386,2.13210648,1942,0,2,3,仏滅,辛未,,,
1942,3,20,金,,2430438.125,358.37816198,29.15371025,3.13210648,1942,0,2,4,大安,壬申,,,
1942,3,21,土,春分の日,2430439.125,359.37196088,41.42434115,4.13210648,1942,0,2,5,赤口,癸酉,春分,,彼岸(春)
1942,3,22,日,,2430440.125,0.36515906,53.51204476,5.13210648,1942,0,2,6,先勝,甲戌,,,
1942,3,23,月,,2430441.125,1.35774575,65.46669670,6.13210648,1942,0,2,7,友引,乙亥,,,
1942,3,24,火,,2430442.125,2.34971137,77.35007719,7.13210648,1942,0,2,8,先負,丙子,,,彼岸明(春)
1942,3,25,水,,2430443.125,3.34104774,89.23323445,8.13210648,1942,0,2,9,仏滅,丁丑,,,
1942,3,26,木,,2430444.125,4.33174827,101.19324814,9.13210648,1942,0,2,10,大安,戊寅,,,社日(春)
1942,3,27,金,,2430445.125,5.32180833,113.30936373,10.13210648,1942,0,2,11,赤口,己卯,,,
1942,3,28,土,,2430446.125,6.31122572,125.65832182,11.13210648,1942,0,2,12,先勝,庚辰,,,
1942,3,29,日,,2430447.125,7.30000143,138.30865708,12.13210648,1942,0,2,13,友引,辛巳,,,
1942,3,30,月,,2430448.125,8.28814071,151.31388544,13.13210648,1942,0,2,14,先負,壬午,,,
1942,3,31,火,,2430449.125,9.27565419,164.70491377,14.13210648,1942,0,2,15,仏滅,癸未,,,
1942,4,1,水,,2430450.125,10.26255861,178.48272877,15.13210648,1942,0,2,16,大安,甲申,,,
1942,4,2,木,,2430451.125,11.24887664,192.61329777,16.13210648,1942,0,2,17,赤口,乙酉,,,
1942,4,3,金,,2430452.125,12.23463501,207.02716111,17.13210648,1942,0,2,18,先勝,丙戌,,,
1942,4,4,土,,2430453.125,13.21986119,221.62571009,18.13210648,1942,0,2,19,友引,丁亥,,,
1942,4,5,日,,2430454.125,14.20457935,236.29419417,19.13210648,1942,0,2,20,先負,戊子,清明,,
1942,4,6,月,,2430455.125,15.18880729,250.91865995,20.13210648,1942,0,2,21,仏滅,己丑,,,
1942,4,7,火,,2430456.125,16.17255518,265.40198345,21.13210648,1942,0,2,22,大安,庚寅,,,
1942,4,8,水,,2430457.125,17.15582631,279.67442092,22.13210648,1942,0,2,23,赤口,辛卯,,,
1942,4,9,木,,2430458.125,18.13861888,293.69657285,23.13210648,1942,0,2,24,先勝,壬辰,,,
1942,4,10,金,,2430459.125,19.12092802,307.45565124,24.13210648,1942,0,2,25,友引,癸巳,,,
1942,4,11,土,,2430460.125,20.10274729,320.95780006,25.13210648,1942,0,2,26,先負,甲午,,,
1942,4,12,日,,2430461.125,21.08406960,334.21948207,26.13210648,1942,0,2,27,仏滅,乙未,,,
1942,4,13,月,,2430462.125,22.06488756,347.26018376,27.13210648,1942,0,2,28,大安,丙申,,,
1942,4,14,火,,2430463.125,23.04519346,0.09766037,28.13210648,1942,0,2,29,赤口,丁酉,,,
1942,4,15,水,,2430464.125,24.02497906,12.74606351,29.13210648,1942,0,3,1,先負,戊戌,,,
1942,4,16,木,,2430465.125,25.00423541,25.21666402,0.51862269,1942,0,3,2,仏滅,己亥,,,
1942,4,17,金,,2430466.125,25.98295281,37.52047474,1.51862269,1942,0,3,3,大安,庚子,,,
1942,4,18,土,,2430467.125,26.96112101,49.67185423,2.51862269,1942,0,3,4,赤口,辛丑,,,土用入(春)
1942,4,19,日,,2430468.125,27.93872957,61.69217002,3.51862269,1942,0,3,5,先勝,壬寅,,,
1942,4,20,月,,2430469.125,28.91576829,73.61276978,4.51862269,1942,0,3,6,友引,癸卯,,,
1942,4,21,火,,2430470.125,29.89222775,85.47680411,5.51862269,1942,0,3,7,先負,甲辰,穀雨,,
1942,4,22,水,,2430471.125,30.86809969,97.33972398,6.51862269,1942,0,3,8,仏滅,乙巳,,,
1942,4,23,木,,2430472.125,31.84337743,109.26844807,7.51862269,1942,0,3,9,大安,丙午,,,
1942,4,24,金,,2430473.125,32.81805627,121.33920185,8.51862269,1942,0,3,10,赤口,丁未,,,
1942,4,25,土,,2430474.125,33.79213400,133.63389247,9.51862269,1942,0,3,11,先勝,戊申,,,
1942,4,26,日,,2430475.125,34.76561170,146.23467818,10.51862269,1942,0,3,12,友引,己酉,,,
1942,4,27,月,,2430476.125,35.73849473,159.21626074,11.51862269,1942,0,3,13,先負,庚戌,,,
1942,4,28,火,,2430477.125,36.71079398,172.63559505,12.51862269,1942,0,3,14,仏滅,辛亥,,,
1942,4,29,水,昭和の日,2430478.125,37.68252685,186.51946781,13.51862269,1942,0,3,15,大安,壬子,,,
1942,4,30,木,,2430479.125,38.65371737,200.85196213,14.51862269,1942,0,3,16,赤口,癸丑,,,
1942,5,1,金,,2430480.125,39.62439472,215.56588240,15.51862269,1942,0,3,17,先勝,甲寅,,,
1942,5,2,土,,2430481.125,40.59458999,230.54347207,16.51862269,1942,0,3,18,友引,乙卯,,,八十八夜
1942,5,3,日,憲法記念日,2430482.125,41.56433203,245.63015510,17.51862269,1942,0,3,19,先負,丙辰,,,
1942,5,4,月,みどりの日,2430483.125,42.53364429,260.65977530,18.51862269,1942,0,3,20,仏滅,丁巳,,,
1942,5,5,火,こどもの日,2430484.125,43.50254378,275.48354443,19.51862269,1942,0,3,21,大安,戊午,,端午,
1942,5,6,水,振替休日,2430485.125,44.47104213,289.99253064,20.51862269,1942,0,3,22,赤口,己未,立夏,,
1942,5,7,木,,2430486.125,45.43914749,304.12720411,21.51862269,1942,0,3,23,先勝,庚申,,,
1942,5,8,金,,2430487.125,46.40686597,317.87414142,22.51862269,1942,0,3,24,友引,辛酉,,,
1942,5,9,土,,2430488.125,47.37420233,331.25464500,23.51862269,1942,0,3,25,先負,壬戌,,,
1942,5,10,日,,2430489.125,48.34116009,344.31085333,24.51862269,1942,0,3,26,仏滅,癸亥,,,
1942,5,11,月,,2430490.125,49.30774122,357.09326290,25.51862269,1942,0,3,27,大安,甲子,,,
1942,5,12,火,,2430491.125,50.27394592,9.65150237,26.51862269,1942,0,3,28,赤口,乙丑,,,
1942,5,13,水,,2430492.125,51.23977244,22.02876363,27.51862269,1942,0,3,29,先勝,丙寅,,,
1942,5,14,木,,2430493.125,52.20521699,34.25959386,28.51862269,1942,0,3,30,友引,丁卯,,,
1942,5,15,金,,2430494.125,53.17027393,46.37047142,29.51862269,1942,0,4,1,仏滅,戊辰,,,
1942,5,16,土,,2430495.125,54.13493602,58.38246646,0.88543981,1942,0,4,2,大安,己巳,,,
1942,5,17,日,,2430496.125,55.09919489,70.31518862,1.88543981,1942,0,4,3,赤口,庚午,,,
1942,5,18,月,,2430497.125,56.06304165,82.19119351,2.88543981,1942,0,4,4,先勝,辛未,,,
1942,5,19,火,,2430498.125,57.02646748,94.04006225,3.88543981,1942,0,4,5,友引,壬申,,,
1942,5,20,水,,2430499.125,57.98946431,105.90154214,4.88543981,1942,0,4,6,先負,癸酉,,,
1942,5,21,木,,2430500.125,58.95202538,117.82733712,5.88543981,1942,0,4,7,仏滅,甲戌,,,
1942,5,22,金,,2430501.125,59.91414576,129.88129900,6.88543981,1942,0,4,8,大安,乙亥,小満,,
1942,5,23,土,,2430502.125,60.87582301,142.13779825,7.88543981,1942,0,4,9,赤口,丙子,,,
1942,5,24,日,,2430503.125,61.83705782,154.67792538,8.88543981,1942,0,4,10,先勝,丁丑,,,
1942,5,25,月,,2430504.125,62.79785494,167.58296853,9.88543981,1942,0,4,11,友引,戊寅,,,
1942,5,26,火,,2430505.125,63.75822416,180.92452571,10.88543981,1942,0,4,12,先負,己卯,,,
1942,5,27,水,,2430506.125,64.71818115,194.75100940,11.88543981,1942,0,4,13,仏滅,庚辰,,,
1942,5,28,木,,2430507.125,65.67774770,209.07166253,12.88543981,1942,0,4,14,大安,辛巳,,,
1942,5,29,金,,2430508.125,66.63695068,223.84172436,13.88543981,1942,0,4,15,赤口,壬午,,,
1942,5,30,土,,2430509.125,67.59581948,238.95518168,14.88543981,1942,0,4,16,先勝,癸未,,,
1942,5,31,日,,2430510.125,68.55438278,254.25203877,15.88543981,1942,0,4,17,友引,甲申,,,
1942,6,1,月,,2430511.125,69.51266608,269.54250191,16.88543981,1942,0,4,18,先負,乙酉,,,
1942,6,2,火,,2430512.125,70.47069109,284.64178677,17.88543981,1942,0,4,19,仏滅,丙戌,,,
1942,6,3,水,,2430513.125,71.42847683,299.40267002,18.88543981,1942,0,4,20,大安,丁亥,,,
1942,6,4,木,,2430514.125,72.38604089,313.73436776,19.88543981,1942,0,4,21,赤口,戊子,,,
1942,6,5,金,,2430515.125,73.34339980,327.60444624,20.88543981,1942,0,4,22,先勝,己丑,,,
1942,6,6,土,,2430516.125,74.30056853,341.02825353,21.88543981,1942,0,4,23,友引,庚寅,芒種,,
1942,6,7,日,,2430517.125,75.25755967,354.05310667,22.88543981,1942,0,4,24,先負,辛卯,,,
1942,6,8,月,,2430518.125,76.21438288,6.74289971,23.88543981,1942,0,4,25,仏滅,壬辰,,,
1942,6,9,火,,2430519.125,77.17104463,19.16594211,24.88543981,1942,0,4,26,大安,癸巳,,,
1942,6,10,水,,2430520.125,78.12754826,31.38669453,25.88543981,1942,0,4,27,赤口,甲午,,,
1942,6,11,木,,2430521.125,79.08389424,43.46104950,26.88543981,1942,0,4,28,先勝,乙未,,,入梅
1942,6,12,金,,2430522.125,80.04008038,55.43453721,27.88543981,1942,0,4,29,友引,丙申,,,
1942,6,13,土,,2430523.125,80.99610226,67.34286806,28.88543981,1942,0,4,30,先負,丁酉,,,
1942,6,14,日,,2430524.125,81.95195366,79.21427573,0.24893519,1942,0,5,1,大安,戊戌,,,
1942,6,15,月,,2430525.125,82.90762711,91.07310794,1.24893519,1942,0,5,2,赤口,己亥,,,
1942,6,16,火,,2430526.125,83.86311453,102.94403826,2.24893519,1942,0,5,3,先勝,庚子,,,
1942,6,17,水,,2430527.125,84.81840800,114.85623335,3.24893519,1942,0,5,4,友引,辛丑,,,
1942,6,18,木,,2430528.125,85.77350042,126.84682685,4.24893519,1942,0,5,5,先負,壬寅,,,
1942,6,19,金,,2430529.125,86.72838634,138.96313710,5.24893519,1942,0,5,6,仏滅,癸卯,,,
1942,6,20,土,,2430530.125,87.68306256,151.26315052,6.24893519,1942,0,5,7,大安,甲辰,,,
1942,6,21,日,,2430531.125,88.63752885,163.81381173,7.24893519,1942,0,5,8,赤口,乙巳,,,
1942,6,22,月,,2430532.125,89.59178864,176.68658510,8.24893519,1942,0,5,9,先勝,丙午,夏至,,
1942,6,23,火,,2430533.125,90.54584960,189.94969300,9.24893519,1942,0,5,10,友引,丁未,,,
1942,6,24,水,,2430534.125,91.49972419,203.65663514,10.24893519,1942,0,5,11,先負,戊申,,,
1942,6,25,木,,2430535.125,92.45342953,217.83148129,11.24893519,1942,0,5,12,仏滅,己酉,,,
1942,6,26,金,,2430536.125,93.40698668,232.45336252,12.24893519,1942,0,5,13,大安,庚戌,,,
1942,6,27,土,,2430537.125,94.36041901,247.44525010,13.24893519,1942,0,5,14,赤口,辛亥,,,
1942,6,28,日,,2430538.125,95.31375036,262.67378044,14.24893519,1942,0,5,15,先勝,壬子,,,
1942,6,29,月,,2430539.125,96.26700397,277.96482991,15.24893519,1942,0,5,16,友引,癸丑,,,
1942,6,30,火,,2430540.125,97.22020277,293.13277466,16.24893519,1942,0,5,17,先負,甲寅,,,
1942,7,1,水,,2430541.125,98.17337045,308.01369039,17.24893519,1942,0,5,18,仏滅,乙卯,,,
1942,7,2,木,,2430542.125,99.12653188,322.49043799,18.24893519,1942,0,5,19,大安,丙辰,,,半夏生
1942,7,3,金,,2430543.125,100.07971221,336.50270344,19.24893519,1942,0,5,20,赤口,丁巳,,,
1942,7,4,土,,2430544.125,101.03293494,350.04294002,20.24893519,1942,0,5,21,先勝,戊午,,,
1942,7,5,日,,2430545.125,101.98622022,3.14400258,21.24893519,1942,0,5,22,友引,己未,,,
1942,7,6,月,,2430546.125,102.93958388,15.86453564,22.24893519,1942,0,5,23,先負,庚申,,,
1942,7,7,火,,2430547.125,103.89303727,28.27596467,23.24893519,1942,0,5,24,仏滅,辛酉,,七夕,
1942,7,8,水,,2430548.125,104.84658763,40.45259878,24.24893519,1942,0,5,25,大安,壬戌,小暑,,
1942,7,9,木,,2430549.125,105.80023861,52.46492059,25.24893519,1942,0,5,26,赤口,癸亥,,,
