年,月,日,曜日,休日,ユリウス通日,黄経/太陽,黄経/月,月齢,旧暦/年,旧暦/閏月FLAG,旧暦/月,旧暦/日,六曜,干支(日),二十四節気,節句,雑節
1950,1,1,日,元日,2433282.125,279.62274259,56.85687424,12.33643519,1949,0,11,13,大安,丙申,,,
1950,1,2,月,,2433283.125,280.64180798,69.08672532,13.33643519,1949,0,11,14,赤口,丁酉,,,
1950,1,3,火,,2433284.125,281.66085785,81.56663417,14.33643519,1949,0,11,15,先勝,戊戌,,,
1950,1,4,水,,2433285.125,282.67989055,94.31432467,15.33643519,1949,0,11,16,友引,己亥,,,
1950,1,5,木,,2433286.125,283.69890476,107.32568780,16.33643519,1949,0,11,17,先負,庚子,,,
1950,1,6,金,,2433287.125,284.71790006,120.57797524,17.33643519,1949,0,11,18,仏滅,辛丑,小寒,,
1950,1,7,土,,2433288.125,285.73687765,134.03610606,18.33643519,1949,0,11,19,大安,壬寅,,人日,
1950,1,8,日,,2433289.125,286.75584112,147.66091927,19.33643519,1949,0,11,20,赤口,癸卯,,,
1950,1,9,月,,2433290.125,287.77479647,161.41724394,20.33643519,1949,0,11,21,先勝,甲辰,,,
1950,1,10,火,,2433291.125,288.79375141,175.27941888,21.33643519,1949,0,11,22,友引,乙巳,,,
1950,1,11,水,,2433292.125,289.81271343,189.23258778,22.33643519,1949,0,11,23,先負,丙午,,,
1950,1,12,木,,2433293.125,290.83168737,203.26935197,23.33643519,1949,0,11,24,仏滅,丁未,,,
1950,1,13,金,,2433294.125,291.85067252,217.38270829,24.33643519,1949,0,11,25,大安,戊申,,,
1950,1,14,土,,2433295.125,292.86966025,231.55727972,25.33643519,1949,0,11,26,赤口,己酉,,,
1950,1,15,日,成人の日,2433296.125,293.88863258,245.76155061,26.33643519,1949,0,11,27,先勝,庚戌,,,
1950,1,16,月,,2433297.125,294.90756242,259.94397156,27.33643519,1949,0,11,28,友引,辛亥,,,
1950,1,17,火,,2433298.125,295.92641562,274.03506798,28.33643519,1949,0,11,29,先負,壬子,,,
1950,1,18,水,,2433299.125,296.94515446,287.95587555,29.33643519,1949,0,12,1,赤口,癸丑,,,土用入(冬)
1950,1,19,木,,2433300.125,297.96374170,301.63063910,0.79206019,1949,0,12,2,先勝,甲寅,,,
1950,1,20,金,,2433301.125,298.98214385,314.99996875,1.79206019,1949,0,12,3,友引,乙卯,大寒,,
