年,月,日,曜日,休日,ユリウス通日,黄経/太陽,黄経/月,月齢,旧暦/年,旧暦/閏月FLAG,旧暦/月,旧暦/日,六曜,干支(日),二十四節気,節句,雑節
2079,1,1,日,元日,2480399.125,280.31579989,250.84857186,27.61800926,2078,0,11,29,先負,癸丑,,,
2079,1,2,月,振替休日,2480400.125,281.33539513,262.80937688,28.61800926,2078,0,11,30,仏滅,甲寅,,,
2079,1,3,火,,2480401.125,282.35504981,274.92446587,29.61800926,2078,0,12,1,赤口,乙卯,,,
2079,1,4,水,,2480402.125,283.37473478,287.21566782,0.83894676,2078,0,12,2,先勝,丙辰,,,
2079,1,5,木,,2480403.125,284.39441954,299.69309353,1.83894676,2078,0,12,3,友引,丁巳,小寒,,
2079,1,6,金,,2480404.125,285.41407366,312.35911207,2.83894676,2078,0,12,4,先負,戊午,,,
2079,1,7,土,,2480405.125,286.43366824,325.21331849,3.83894676,2078,0,12,5,仏滅,己未,,人日,
2079,1,8,日,,2480406.125,287.45317744,338.25747593,4.83894676,2078,0,12,6,大安,庚申,,,
2079,1,9,月,成人の日,2480407.125,288.47257961,351.49914323,5.83894676,2078,0,12,7,赤口,辛酉,,,
2079,1,10,火,,2480408.125,289.49185798,4.95275271,6.83894676,2078,0,12,8,先勝,壬戌,,,
2079,1,11,水,,2480409.125,290.51100080,18.63723774,7.83894676,2078,0,12,9,友引,癸亥,,,
2079,1,12,木,,2480410.125,291.53000076,32.56989399,8.83894676,2078,0,12,10,先負,甲子,,,
2079,1,13,金,,2480411.125,292.54885383,46.75695478,9.83894676,2078,0,12,11,仏滅,乙丑,,,
2079,1,14,土,,2480412.125,293.56755768,61.18248121,10.83894676,2078,0,12,12,大安,丙寅,,,
2079,1,15,日,,2480413.125,294.58611025,75.79855962,11.83894676,2078,0,12,13,赤口,丁卯,,,
2079,1,16,月,,2480414.125,295.60450915,90.52093269,12.83894676,2078,0,12,14,先勝,戊辰,,,
2079,1,17,火,,2480415.125,296.62275250,105.23388567,13.83894676,2078,0,12,15,友引,己巳,,,土用入(冬)
2079,1,18,水,,2480416.125,297.64084066,119.80542967,14.83894676,2078,0,12,16,先負,庚午,,,
2079,1,19,木,,2480417.125,298.65877778,134.10922323,15.83894676,2078,0,12,17,仏滅,辛未,,,
2079,1,20,金,,2480418.125,299.67657174,148.04610550,16.83894676,2078,0,12,18,大安,壬申,大寒,,
2079,1,21,土,,2480419.125,300.69423243,161.55837271,17.83894676,2078,0,12,19,赤口,癸酉,,,
2079,1,22,日,,2480420.125,301.71176919,174.63382789,18.83894676,2078,0,12,20,先勝,甲戌,,,
2079,1,23,月,,2480421.125,302.72918856,187.30110810,19.83894676,2078,0,12,21,友引,乙亥,,,
2079,1,24,火,,2480422.125,303.74649303,199.62014439,20.83894676,2078,0,12,22,先負,丙子,,,
2079,1,25,水,,2480423.125,304.76368065,211.67143070,21.83894676,2078,0,12,23,仏滅,丁丑,,,
2079,1,26,木,,2480424.125,305.78074522,223.54631233,22.83894676,2078,0,12,24,大安,戊寅,,,
