年,月,日,曜日,休日,ユリウス通日,黄経/太陽,黄経/月,月齢,旧暦/年,旧暦/閏月FLAG,旧暦/月,旧暦/日,六曜,干支(日),二十四節気,節句,雑節
1963,1,1,火,元日,2438030.125,279.46027538,337.91059512,5.16754630,1962,0,12,6,大安,甲辰,,,
1963,1,2,水,,2438031.125,280.47970163,351.90654052,6.16754630,1962,0,12,7,赤口,乙巳,,,
1963,1,3,木,,2438032.125,281.49905868,6.00821852,7.16754630,1962,0,12,8,先勝,丙午,,,
1963,1,4,金,,2438033.125,282.51833813,20.18817106,8.16754630,1962,0,12,9,友引,丁未,,,
1963,1,5,土,,2438034.125,283.53753649,34.41224071,9.16754630,1962,0,12,10,先負,戊申,,,
1963,1,6,日,,2438035.125,284.55665336,48.63693647,10.16754630,1962,0,12,11,仏滅,己酉,小寒,,
1963,1,7,月,,2438036.125,285.57568974,62.80909448,11.16754630,1962,0,12,12,大安,庚戌,,人日,
1963,1,8,火,,2438037.125,286.59464677,76.86858706,12.16754630,1962,0,12,13,赤口,辛亥,,,
1963,1,9,水,,2438038.125,287.61352541,90.75385195,13.16754630,1962,0,12,14,先勝,壬子,,,
1963,1,10,木,,2438039.125,288.63232668,104.40904169,14.16754630,1962,0,12,15,友引,癸丑,,,
1963,1,11,金,,2438040.125,289.65105235,117.79108390,15.16754630,1962,0,12,16,先負,甲寅,,,
1963,1,12,土,,2438041.125,290.66970526,130.87508808,16.16754630,1962,0,12,17,仏滅,乙卯,,,
1963,1,13,日,,2438042.125,291.68828915,143.65721605,17.16754630,1962,0,12,18,大安,丙辰,,,
1963,1,14,月,,2438043.125,292.70680798,156.15493565,18.16754630,1962,0,12,19,赤口,丁巳,,,
1963,1,15,火,成人の日,2438044.125,293.72526504,168.40518097,19.16754630,1962,0,12,20,先勝,戊午,,,
1963,1,16,水,,2438045.125,294.74366213,180.46117672,20.16754630,1962,0,12,21,友引,己未,,,
1963,1,17,木,,2438046.125,295.76199906,192.38861614,21.16754630,1962,0,12,22,先負,庚申,,,
1963,1,18,金,,2438047.125,296.78027330,204.26164061,22.16754630,1962,0,12,23,仏滅,辛酉,,,土用入(冬)
1963,1,19,土,,2438048.125,297.79847983,216.15879694,23.16754630,1962,0,12,24,大安,壬戌,,,
1963,1,20,日,,2438049.125,298.81661088,228.15892637,24.16754630,1962,0,12,25,赤口,癸亥,,,
1963,1,21,月,,2438050.125,299.83465557,240.33682568,25.16754630,1962,0,12,26,先勝,甲子,大寒,,
1963,1,22,火,,2438051.125,300.85259932,252.75853480,26.16754630,1962,0,12,27,友引,乙丑,,,
1963,1,23,水,,2438052.125,301.87042321,265.47626539,27.16754630,1962,0,12,28,先負,丙寅,,,
1963,1,24,木,,2438053.125,302.88810341,278.52328895,28.16754630,1962,0,12,29,仏滅,丁卯,,,
1963,1,25,金,,2438054.125,303.90561130,291.90949913,29.16754630,1963,0,1,1,先勝,戊辰,,,
1963,1,26,土,,2438055.125,304.92291444,305.61872108,0.55422454,1963,0,1,2,友引,己巳,,,
1963,1,27,日,,2438056.125,305.93997880,319.60893947,1.55422454,1963,0,1,3,先負,庚午,,,
1963,1,28,月,,2438057.125,306.95677177,333.81624599,2.55422454,1963,0,1,4,仏滅,辛未,,,
1963,1,29,火,,2438058.125,307.97326495,348.16237578,3.55422454,1963,0,1,5,大安,壬申,,,
1963,1,30,水,,2438059.125,308.98943582,2.56451686,4.55422454,1963,0,1,6,赤口,癸酉,,,
1963,1,31,木,,2438060.125,310.00526777,16.94514117,5.55422454,1963,0,1,7,先勝,甲戌,,,
1963,2,1,金,,2438061.125,311.02074891,31.23951633,6.55422454,1963,0,1,8,友引,乙亥,,,
1963,2,2,土,,2438062.125,312.03587044,45.39939910,7.55422454,1963,0,1,9,先負,丙子,,,
1963,2,3,日,,2438063.125,313.05062539,59.39276085,8.55422454,1963,0,1,10,仏滅,丁丑,,,節分
1963,2,4,月,,2438064.125,314.06500798,73.20059270,9.55422454,1963,0,1,11,大安,戊寅,立春,,
1963,2,5,火,,2438065.125,315.07901373,86.81242653,10.55422454,1963,0,1,12,赤口,己卯,,,
1963,2,6,水,,2438066.125,316.09263990,100.22215830,11.55422454,1963,0,1,13,先勝,庚辰,,,
1963,2,7,木,,2438067.125,317.10588615,113.42528983,12.55422454,1963,0,1,14,友引,辛巳,,,
1963,2,8,金,,2438068.125,318.11875500,126.41809135,13.55422454,1963,0,1,15,先負,壬午,,,
1963,2,9,土,,2438069.125,319.13125181,139.19859945,14.55422454,1963,0,1,16,仏滅,癸未,,,
1963,2,10,日,,2438070.125,320.14338425,151.76892915,15.55422454,1963,0,1,17,大安,甲申,,,
1963,2,11,月,,2438071.125,321.15516136,164.13815312,16.55422454,1963,0,1,18,赤口,乙酉,,,
1963,2,12,火,,2438072.125,322.16659237,176.32498548,17.55422454,1963,0,1,19,先勝,丙戌,,,
1963,2,13,水,,2438073.125,323.17768565,188.35970134,18.55422454,1963,0,1,20,友引,丁亥,,,
1963,2,14,木,,2438074.125,324.18844787,200.28498237,19.55422454,1963,0,1,21,先負,戊子,,,
1963,2,15,金,,2438075.125,325.19888349,212.15563698,20.55422454,1963,0,1,22,仏滅,己丑,,,
1963,2,16,土,,2438076.125,326.20899445,224.03727412,21.55422454,1963,0,1,23,大安,庚寅,,,
1963,2,17,日,,2438077.125,327.21877995,236.00400988,22.55422454,1963,0,1,24,赤口,辛卯,,,
1963,2,18,月,,2438078.125,328.22823617,248.13517065,23.55422454,1963,0,1,25,先勝,壬辰,,,
1963,2,19,火,,2438079.125,329.23735583,260.51079346,24.55422454,1963,0,1,26,友引,癸巳,雨水,,
1963,2,20,水,,2438080.125,330.24612756,273.20560746,25.55422454,1963,0,1,27,先負,甲午,,,
1963,2,21,木,,2438081.125,331.25453540,286.28123966,26.55422454,1963,0,1,28,仏滅,乙未,,,
1963,2,22,金,,2438082.125,332.26255852,299.77679206,27.55422454,1963,0,1,29,大安,丙申,,,
1963,2,23,土,,2438083.125,333.27017186,313.69882181,28.55422454,1963,0,1,30,赤口,丁酉,,,
1963,2,24,日,,2438084.125,334.27734788,328.01307293,0.03771991,1963,0,2,1,友引,戊戌,,,
1963,2,25,月,,2438085.125,335.28405918,342.64147782,1.03771991,1963,0,2,2,先負,己亥,,,
1963,2,26,火,,2438086.125,336.29028113,357.46786825,2.03771991,1963,0,2,3,仏滅,庚子,,,
1963,2,27,水,,2438087.125,337.29599312,12.35343366,3.03771991,1963,0,2,4,大安,辛丑,,,
1963,2,28,木,,2438088.125,338.30117828,27.15873007,4.03771991,1963,0,2,5,赤口,壬寅,,,
1963,3,1,金,,2438089.125,339.30582214,41.76547231,5.03771991,1963,0,2,6,先勝,癸卯,,,
1963,3,2,土,,2438090.125,340.30991155,56.09126592,6.03771991,1963,0,2,7,友引,甲辰,,,
1963,3,3,日,,2438091.125,341.31343464,70.09398519,7.03771991,1963,0,2,8,先負,乙巳,,上巳,
1963,3,4,月,,2438092.125,342.31638145,83.76701342,8.03771991,1963,0,2,9,仏滅,丙午,,,
1963,3,5,火,,2438093.125,343.31874496,97.12922163,9.03771991,1963,0,2,10,大安,丁未,,,
1963,3,6,水,,2438094.125,344.32052183,110.21373058,10.03771991,1963,0,2,11,赤口,戊申,啓蟄,,
1963,3,7,木,,2438095.125,345.32171289,123.05823503,11.03771991,1963,0,2,12,先勝,己酉,,,
1963,3,8,金,,2438096.125,346.32232306,135.69822253,12.03771991,1963,0,2,13,友引,庚戌,,,
1963,3,9,土,,2438097.125,347.32236100,148.16339376,13.03771991,1963,0,2,14,先負,辛亥,,,
1963,3,10,日,,2438098.125,348.32183840,160.47701020,14.03771991,1963,0,2,15,仏滅,壬子,,,
1963,3,11,月,,2438099.125,349.32076898,172.65758174,15.03771991,1963,0,2,16,大安,癸丑,,,
1963,3,12,火,,2438100.125,350.31916739,184.72213049,16.03771991,1963,0,2,17,赤口,甲寅,,,
1963,3,13,水,,2438101.125,351.31704814,196.69017966,17.03771991,1963,0,2,18,先勝,乙卯,,,
1963,3,14,木,,2438102.125,352.31442465,208.58765262,18.03771991,1963,0,2,19,友引,丙辰,,,
1963,3,15,金,,2438103.125,353.31130857,220.45002508,19.03771991,1963,0,2,20,先負,丁巳,,,
1963,3,16,土,,2438104.125,354.30770932,232.32429998,20.03771991,1963,0,2,21,仏滅,戊午,,,
1963,3,17,日,,2438105.125,355.30363380,244.26958156,21.03771991,1963,0,2,22,大安,己未,,,
1963,3,18,月,,2438106.125,356.29908610,256.35611970,22.03771991,1963,0,2,23,赤口,庚申,,,彼岸入(春)
1963,3,19,火,,2438107.125,357.29406728,268.66263646,23.03771991,1963,0,2,24,先勝,辛酉,,,
1963,3,20,水,,2438108.125,358.28857495,281.27157031,24.03771991,1963,0,2,25,友引,壬戌,,,
1963,3,21,木,春分の日,2438109.125,359.28260299,294.26168075,25.03771991,1963,0,2,26,先負,癸亥,春分,,彼岸(春)
1963,3,22,金,,2438110.125,0.27614129,307.69749204,26.03771991,1963,0,2,27,仏滅,甲子,,,
1963,3,23,土,,2438111.125,1.26917621,321.61567498,27.03771991,1963,0,2,28,大安,乙丑,,,
1963,3,24,日,,2438112.125,2.26169154,336.01005851,28.03771991,1963,0,2,29,赤口,丙寅,,,彼岸明(春)
1963,3,25,月,,2438113.125,3.25367029,350.81946968,29.03771991,1963,0,3,1,先負,丁卯,,,
1963,3,26,火,,2438114.125,4.24509611,5.92477364,0.61827546,1963,0,3,2,仏滅,戊辰,,,社日(春)
1963,3,27,水,,2438115.125,5.23595367,21.16074897,1.61827546,1963,0,3,3,大安,己巳,,,
1963,3,28,木,,2438116.125,6.22622776,36.34288500,2.61827546,1963,0,3,4,赤口,庚午,,,
1963,3,29,金,,2438117.125,7.21590215,51.30108826,3.61827546,1963,0,3,5,先勝,辛未,,,
