年,月,日,曜日,休日,ユリウス通日,黄経/太陽,黄経/月,月齢,旧暦/年,旧暦/閏月FLAG,旧暦/月,旧暦/日,六曜,干支(日),二十四節気,節句,雑節
2051,1,1,日,元日,2470172.125,280.11484368,140.19325039,17.90362269,2050,0,11,19,大安,丙戌,,,
2051,1,2,月,振替休日,2470173.125,281.13375965,152.41040035,18.90362269,2050,0,11,20,赤口,丁亥,,,
2051,1,3,火,,2470174.125,282.15275633,164.42587609,19.90362269,2050,0,11,21,先勝,戊子,,,
2051,1,4,水,,2470175.125,283.17183361,176.30251460,20.90362269,2050,0,11,22,友引,己丑,,,
2051,1,5,木,,2470176.125,284.19098949,188.11742907,21.90362269,2050,0,11,23,先負,庚寅,小寒,,
2051,1,6,金,,2470177.125,285.21021982,199.95744769,22.90362269,2050,0,11,24,仏滅,辛卯,,,
2051,1,7,土,,2470178.125,286.22951803,211.91411102,23.90362269,2050,0,11,25,大安,壬辰,,人日,
2051,1,8,日,,2470179.125,287.24887467,224.07800362,24.90362269,2050,0,11,26,赤口,癸巳,,,
2051,1,9,月,成人の日,2470180.125,288.26827672,236.53200375,25.90362269,2050,0,11,27,先勝,甲午,,,
2051,1,10,火,,2470181.125,289.28770672,249.34315438,26.90362269,2050,0,11,28,友引,乙未,,,
2051,1,11,水,,2470182.125,290.30714199,262.55342680,27.90362269,2050,0,11,29,先負,丙申,,,
2051,1,12,木,,2470183.125,291.32655426,276.17071326,28.90362269,2050,0,11,30,仏滅,丁酉,,,
2051,1,13,金,,2470184.125,292.34591037,290.16268685,0.33415509,2050,0,12,1,赤口,戊戌,,,
2051,1,14,土,,2470185.125,293.36517430,304.45690885,1.33415509,2050,0,12,2,先勝,己亥,,,
2051,1,15,日,,2470186.125,294.38431043,318.94960336,2.33415509,2050,0,12,3,友引,庚子,,,
2051,1,16,月,,2470187.125,295.40328693,333.52241799,3.33415509,2050,0,12,4,先負,辛丑,,,
2051,1,17,火,,2470188.125,296.42207802,348.06261304,4.33415509,2050,0,12,5,仏滅,壬寅,,,土用入(冬)
2051,1,18,水,,2470189.125,297.44066450,2.48014406,5.33415509,2050,0,12,6,大安,癸卯,,,
2051,1,19,木,,2470190.125,298.45903268,16.71662282,6.33415509,2050,0,12,7,赤口,甲辰,,,
2051,1,20,金,,2470191.125,299.47717271,30.74498368,7.33415509,2050,0,12,8,先勝,乙巳,大寒,,
2051,1,21,土,,2470192.125,300.49507707,44.56217547,8.33415509,2050,0,12,9,友引,丙午,,,
2051,1,22,日,,2470193.125,301.51273972,58.17868833,9.33415509,2050,0,12,10,先負,丁未,,,
