年,月,日,曜日,休日,ユリウス通日,黄経/太陽,黄経/月,月齢,旧暦/年,旧暦/閏月FLAG,旧暦/月,旧暦/日,六曜,干支(日),二十四節気,節句,雑節
1923,1,1,月,,2423420.125,279.17342264,68.96650661,13.61140046,1922,0,11,15,先勝,甲戌,,,
1923,1,2,火,,2423421.125,280.19243078,81.92871032,14.61140046,1922,0,11,16,友引,乙亥,,,
1923,1,3,水,,2423422.125,281.21143203,95.20711140,15.61140046,1922,0,11,17,先負,丙子,,,
1923,1,4,木,,2423423.125,282.23042755,108.77009123,16.61140046,1922,0,11,18,仏滅,丁丑,,,
1923,1,5,金,,2423424.125,283.24941966,122.56506956,17.61140046,1922,0,11,19,大安,戊寅,,,
1923,1,6,土,,2423425.125,284.26841226,136.52815482,18.61140046,1922,0,11,20,赤口,己卯,小寒,,
1923,1,7,日,,2423426.125,285.28741102,150.59538812,19.61140046,1922,0,11,21,先勝,庚辰,,人日,
1923,1,8,月,,2423427.125,286.30642281,164.71231358,20.61140046,1922,0,11,22,友引,辛巳,,,
1923,1,9,火,,2423428.125,287.32545432,178.83915719,21.61140046,1922,0,11,23,先負,壬午,,,
1923,1,10,水,,2423429.125,288.34450991,192.95056789,22.61140046,1922,0,11,24,仏滅,癸未,,,
1923,1,11,木,,2423430.125,289.36358940,207.03073689,23.61140046,1922,0,11,25,大安,甲申,,,
1923,1,12,金,,2423431.125,290.38268621,221.06600146,24.61140046,1922,0,11,26,赤口,乙酉,,,
1923,1,13,土,,2423432.125,291.40178634,235.03752652,25.61140046,1922,0,11,27,先勝,丙戌,,,
1923,1,14,日,,2423433.125,292.42086842,248.91646158,26.61140046,1922,0,11,28,友引,丁亥,,,
1923,1,15,月,,2423434.125,293.43990489,262.66320768,27.61140046,1922,0,11,29,先負,戊子,,,
1923,1,16,火,,2423435.125,294.45886401,276.23120012,28.61140046,1922,0,11,30,仏滅,己丑,,,
1923,1,17,水,,2423436.125,295.47771245,289.57416950,0.01342593,1922,0,12,1,赤口,庚寅,,,
1923,1,18,木,,2423437.125,296.49641773,302.65473635,1.01342593,1922,0,12,2,先勝,辛卯,,,土用入(冬)
1923,1,19,金,,2423438.125,297.51495009,315.45193548,2.01342593,1922,0,12,3,友引,壬辰,,,
1923,1,20,土,,2423439.125,298.53328350,327.96595125,3.01342593,1922,0,12,4,先負,癸巳,,,
1923,1,21,日,,2423440.125,299.55139581,340.21953043,4.01342593,1922,0,12,5,仏滅,甲午,大寒,,
1923,1,22,月,,2423441.125,300.56926840,352.25656559,5.01342593,1922,0,12,6,大安,乙未,,,
1923,1,23,火,,2423442.125,301.58688559,4.13883385,6.01342593,1922,0,12,7,赤口,丙申,,,
1923,1,24,水,,2423443.125,302.60423398,15.94181815,7.01342593,1922,0,12,8,先勝,丁酉,,,
1923,1,25,木,,2423444.125,303.62130204,27.75016880,8.01342593,1922,0,12,9,友引,戊戌,,,
1923,1,26,金,,2423445.125,304.63807975,39.65292892,9.01342593,1922,0,12,10,先負,己亥,,,
1923,1,27,土,,2423446.125,305.65455843,51.73831207,10.01342593,1922,0,12,11,仏滅,庚子,,,
1923,1,28,日,,2423447.125,306.67073066,64.08768479,11.01342593,1922,0,12,12,大安,辛丑,,,
1923,1,29,月,,2423448.125,307.68659027,76.76854016,12.01342593,1922,0,12,13,赤口,壬寅,,,
1923,1,30,火,,2423449.125,308.70213245,89.82671853,13.01342593,1922,0,12,14,先勝,癸卯,,,
1923,1,31,水,,2423450.125,309.71735407,103.27892671,14.01342593,1922,0,12,15,友引,甲辰,,,
1923,2,1,木,,2423451.125,310.73225439,117.10749499,15.01342593,1922,0,12,16,先負,乙巳,,,
1923,2,2,金,,2423452.125,311.74683604,131.25974828,16.01342593,1922,0,12,17,仏滅,丙午,,,
1923,2,3,土,,2423453.125,312.76110607,145.65366865,17.01342593,1922,0,12,18,大安,丁未,,,
1923,2,4,日,,2423454.125,313.77507625,160.18952803,18.01342593,1922,0,12,19,赤口,戊申,,,節分
1923,2,5,月,,2423455.125,314.78876190,174.76468894,19.01342593,1922,0,12,20,先勝,己酉,立春,,
1923,2,6,火,,2423456.125,315.80217904,189.28734975,20.01342593,1922,0,12,21,友引,庚戌,,,
1923,2,7,水,,2423457.125,316.81534064,203.68562599,21.01342593,1922,0,12,22,先負,辛亥,,,
1923,2,8,木,,2423458.125,317.82825343,217.91050580,22.01342593,1922,0,12,23,仏滅,壬子,,,
1923,2,9,金,,2423459.125,318.84091613,231.93351917,23.01342593,1922,0,12,24,大安,癸丑,,,
1923,2,10,土,,2423460.125,319.85331935,245.74129432,24.01342593,1922,0,12,25,赤口,甲寅,,,
1923,2,11,日,,2423461.125,320.86544678,259.32936769,25.01342593,1922,0,12,26,先勝,乙卯,,,
1923,2,12,月,,2423462.125,321.87727700,272.69706045,26.01342593,1922,0,12,27,友引,丙辰,,,
1923,2,13,火,,2423463.125,322.88878551,285.84442676,27.01342593,1922,0,12,28,先負,丁巳,,,
1923,2,14,水,,2423464.125,323.89994656,298.77151270,28.01342593,1922,0,12,29,仏滅,戊午,,,
1923,2,15,木,,2423465.125,324.91073477,311.47957151,29.01342593,1922,0,12,30,大安,己未,,,
1923,2,16,金,,2423466.125,325.92112617,323.97351642,0.32859954,1923,0,1,1,先勝,庚申,,,
1923,2,17,土,,2423467.125,326.93109891,336.26478410,1.32859954,1923,0,1,2,友引,辛酉,,,
1923,2,18,日,,2423468.125,327.94063340,348.37388878,2.32859954,1923,0,1,3,先負,壬戌,,,
1923,2,19,月,,2423469.125,328.94971221,0.33219582,3.32859954,1923,0,1,4,仏滅,癸亥,,,
1923,2,20,火,,2423470.125,329.95831979,12.18271489,4.32859954,1923,0,1,5,大安,甲子,雨水,,
1923,2,21,水,,2423471.125,330.96644211,23.97991099,5.32859954,1923,0,1,6,赤口,乙丑,,,
1923,2,22,木,,2423472.125,331.97406637,35.78861081,6.32859954,1923,0,1,7,先勝,丙寅,,,
1923,2,23,金,,2423473.125,332.98118083,47.68203812,7.32859954,1923,0,1,8,友引,丁卯,,,
1923,2,24,土,,2423474.125,333.98777466,59.73888796,8.32859954,1923,0,1,9,先負,戊辰,,,
1923,2,25,日,,2423475.125,334.99383799,72.03920431,9.32859954,1923,0,1,10,仏滅,己巳,,,
1923,2,26,月,,2423476.125,335.99936196,84.65874219,10.32859954,1923,0,1,11,大安,庚午,,,
1923,2,27,火,,2423477.125,337.00433911,97.66158859,11.32859954,1923,0,1,12,赤口,辛未,,,
1923,2,28,水,,2423478.125,338.00876401,111.09122050,12.32859954,1923,0,1,13,先勝,壬申,,,
1923,3,1,木,,2423479.125,339.01263451,124.96098212,13.32859954,1923,0,1,14,友引,癸酉,,,
1923,3,2,金,,2423480.125,340.01595338,139.24604589,14.32859954,1923,0,1,15,先負,甲戌,,,
1923,3,3,土,,2423481.125,341.01873012,153.87979854,15.32859954,1923,0,1,16,仏滅,乙亥,,上巳,
1923,3,4,日,,2423482.125,342.02098178,168.75743866,16.32859954,1923,0,1,17,大安,丙子,,,
1923,3,5,月,,2423483.125,343.02273166,183.74778576,17.32859954,1923,0,1,18,赤口,丁丑,,,
1923,3,6,火,,2423484.125,344.02400545,198.71128723,18.32859954,1923,0,1,19,先勝,戊寅,啓蟄,,
1923,3,7,水,,2423485.125,345.02482596,213.51951770,19.32859954,1923,0,1,20,友引,己卯,,,
1923,3,8,木,,2423486.125,346.02520877,228.07082946,20.32859954,1923,0,1,21,先負,庚辰,,,
1923,3,9,金,,2423487.125,347.02516035,242.29862668,21.32859954,1923,0,1,22,仏滅,辛巳,,,
1923,3,10,土,,2423488.125,348.02467866,256.17176917,22.32859954,1923,0,1,23,大安,壬午,,,
1923,3,11,日,,2423489.125,349.02375512,269.68909824,23.32859954,1923,0,1,24,赤口,癸未,,,
1923,3,12,月,,2423490.125,350.02237704,282.87107248,24.32859954,1923,0,1,25,先勝,甲申,,,
1923,3,13,火,,2423491.125,351.02052945,295.75115332,25.32859954,1923,0,1,26,友引,乙酉,,,
1923,3,14,水,,2423492.125,352.01819656,308.36862467,26.32859954,1923,0,1,27,先負,丙戌,,,
1923,3,15,木,,2423493.125,353.01536265,320.76357909,27.32859954,1923,0,1,28,仏滅,丁亥,,,
1923,3,16,金,,2423494.125,354.01201251,332.97414726,28.32859954,1923,0,1,29,大安,戊子,,,
1923,3,17,土,,2423495.125,355.00813175,345.03567694,29.32859954,1923,0,2,1,友引,己丑,,,
1923,3,18,日,,2423496.125,356.00370675,356.98141037,0.58964120,1923,0,2,2,先負,庚寅,,,
1923,3,19,月,,2423497.125,356.99872464,8.84415581,1.58964120,1923,0,2,3,仏滅,辛卯,,,彼岸入(春)
1923,3,20,火,,2423498.125,357.99317311,20.65845535,2.58964120,1923,0,2,4,大安,壬辰,,,
1923,3,21,水,,2423499.125,358.98704027,32.46279443,3.58964120,1923,0,2,5,赤口,癸巳,,,
1923,3,22,木,,2423500.125,359.98031452,44.30145495,4.58964120,1923,0,2,6,先勝,甲午,春分,,彼岸(春)
1923,3,23,金,,2423501.125,0.97298457,56.22567793,5.58964120,1923,0,2,7,友引,乙未,,,
1923,3,24,土,,2423502.125,1.96503945,68.29383725,6.58964120,1923,0,2,8,先負,丙申,,,
1923,3,25,日,,2423503.125,2.95646867,80.57032901,7.58964120,1923,0,2,9,仏滅,丁酉,,,彼岸明(春)
1923,3,26,月,,2423504.125,3.94726247,93.12283597,8.58964120,1923,0,2,10,大安,戊戌,,,社日(春)
1923,3,27,火,,2423505.125,4.93741239,106.01758529,9.58964120,1923,0,2,11,赤口,己亥,,,
1923,3,28,水,,2423506.125,5.92691207,119.31226469,10.58964120,1923,0,2,12,先勝,庚子,,,
1923,3,29,木,,2423507.125,6.91575875,133.04656357,11.58964120,1923,0,2,13,友引,辛丑,,,
1923,3,30,金,,2423508.125,7.90395526,147.23104908,12.58964120,1923,0,2,14,先負,壬寅,,,
