年,月,日,曜日,休日,ユリウス通日,黄経/太陽,黄経/月,月齢,旧暦/年,旧暦/閏月FLAG,旧暦/月,旧暦/日,六曜,干支(日),二十四節気,節句,雑節
2038,1,1,金,元日,2465424.125,280.26519404,217.08568878,25.13957176,2037,0,11,26,赤口,戊寅,,,
2038,1,2,土,,2465425.125,281.28458953,231.19201023,26.13957176,2037,0,11,27,先勝,己卯,,,
2038,1,3,日,,2465426.125,282.30409108,245.18674442,27.13957176,2037,0,11,28,友引,庚辰,,,
2038,1,4,月,,2465427.125,283.32367050,259.02052416,28.13957176,2037,0,11,29,先負,辛巳,,,
2038,1,5,火,,2465428.125,284.34329438,272.64643376,29.13957176,2037,0,12,1,赤口,壬午,小寒,,
2038,1,6,水,,2465429.125,285.36292704,286.02536015,0.55415509,2037,0,12,2,先勝,癸未,,,
2038,1,7,木,,2465430.125,286.38253361,299.13106319,1.55415509,2037,0,12,3,友引,甲申,,人日,
2038,1,8,金,,2465431.125,287.40208239,311.95392423,2.55415509,2037,0,12,4,先負,乙酉,,,
2038,1,9,土,,2465432.125,288.42154622,324.50279951,3.55415509,2037,0,12,5,仏滅,丙戌,,,
2038,1,10,日,,2465433.125,289.44090269,336.80493888,4.55415509,2037,0,12,6,大安,丁亥,,,
2038,1,11,月,成人の日,2465434.125,290.46013364,348.90432553,5.55415509,2037,0,12,7,赤口,戊子,,,
2038,1,12,火,,2465435.125,291.47922443,0.85895503,6.55415509,2037,0,12,8,先勝,己丑,,,
2038,1,13,水,,2465436.125,292.49816311,12.73752135,7.55415509,2037,0,12,9,友引,庚寅,,,
2038,1,14,木,,2465437.125,293.51693985,24.61579948,8.55415509,2037,0,12,10,先負,辛卯,,,
2038,1,15,金,,2465438.125,294.53554656,36.57280092,9.55415509,2037,0,12,11,仏滅,壬辰,,,
2038,1,16,土,,2465439.125,295.55397659,48.68660525,10.55415509,2037,0,12,12,大安,癸巳,,,
2038,1,17,日,,2465440.125,296.57222456,61.02969032,11.55415509,2037,0,12,13,赤口,甲午,,,土用入(冬)
2038,1,18,月,,2465441.125,297.59028620,73.66363907,12.55415509,2037,0,12,14,先勝,乙未,,,
2038,1,19,火,,2465442.125,298.60815818,86.63332579,13.55415509,2037,0,12,15,友引,丙申,,,
2038,1,20,水,,2465443.125,299.62583811,99.96108995,14.55415509,2037,0,12,16,先負,丁酉,大寒,,
2038,1,21,木,,2465444.125,300.64332487,113.64192488,15.55415509,2037,0,12,17,仏滅,戊戌,,,
2038,1,22,金,,2465445.125,301.66061943,127.64115208,16.55415509,2037,0,12,18,大安,己亥,,,
2038,1,23,土,,2465446.125,302.67772589,141.89608911,17.55415509,2037,0,12,19,赤口,庚子,,,
2038,1,24,日,,2465447.125,303.69465225,156.32252703,18.55415509,2037,0,12,20,先勝,辛丑,,,
2038,1,25,月,,2465448.125,304.71140990,170.82539879,19.55415509,2037,0,12,21,友引,壬寅,,,
2038,1,26,火,,2465449.125,305.72801151,185.31135914,20.55415509,2037,0,12,22,先負,癸卯,,,
2038,1,27,水,,2465450.125,306.74446787,199.70005935,21.55415509,2037,0,12,23,仏滅,甲辰,,,
2038,1,28,木,,2465451.125,307.76078455,213.93132050,22.55415509,2037,0,12,24,大安,乙巳,,,
2038,1,29,金,,2465452.125,308.77695969,227.96701821,23.55415509,2037,0,12,25,赤口,丙午,,,
2038,1,30,土,,2465453.125,309.79298314,241.78834075,24.55415509,2037,0,12,26,先勝,丁未,,,
2038,1,31,日,,2465454.125,310.80883701,255.39029422,25.55415509,2037,0,12,27,友引,戊申,,,
2038,2,1,月,,2465455.125,311.82449726,268.77559016,26.55415509,2037,0,12,28,先負,己酉,,,
2038,2,2,火,,2465456.125,312.83993576,281.94961606,27.55415509,2037,0,12,29,仏滅,庚戌,,,
2038,2,3,水,,2465457.125,313.85512263,294.91747529,28.55415509,2037,0,12,30,大安,辛亥,,,節分
2038,2,4,木,,2465458.125,314.87002830,307.68336282,29.55415509,2038,0,1,1,先勝,壬子,立春,,
2038,2,5,金,,2465459.125,315.88462516,320.25197327,0.87997685,2038,0,1,2,友引,癸丑,,,
2038,2,6,土,,2465460.125,316.89888847,332.63124692,1.87997685,2038,0,1,3,先負,甲寅,,,
2038,2,7,日,,2465461.125,317.91279674,344.83559644,2.87997685,2038,0,1,4,仏滅,乙卯,,,
