年,月,日,曜日,休日,ユリウス通日,黄経/太陽,黄経/月,月齢,旧暦/年,旧暦/閏月FLAG,旧暦/月,旧暦/日,六曜,干支(日),二十四節気,節句,雑節
2075,1,1,火,元日,2478938.125,280.28816493,80.94857339,13.81842593,2074,0,11,15,先勝,壬辰,,,
2075,1,2,水,,2478939.125,281.30699193,92.81496204,14.81842593,2074,0,11,16,友引,癸巳,,,
2075,1,3,木,,2478940.125,282.32583978,104.75397700,15.81842593,2074,0,11,17,先負,甲午,,,
2075,1,4,金,,2478941.125,283.34470793,116.79620032,16.81842593,2074,0,11,18,仏滅,乙未,,,
2075,1,5,土,,2478942.125,284.36359644,128.97141497,17.81842593,2074,0,11,19,大安,丙申,小寒,,
2075,1,6,日,,2478943.125,285.38250617,141.31080918,18.81842593,2074,0,11,20,赤口,丁酉,,,
2075,1,7,月,,2478944.125,286.40143894,153.84842062,19.81842593,2074,0,11,21,先勝,戊戌,,人日,
2075,1,8,火,,2478945.125,287.42039745,166.62129340,20.81842593,2074,0,11,22,友引,己亥,,,
2075,1,9,水,,2478946.125,288.43938495,179.66784519,21.81842593,2074,0,11,23,先負,庚子,,,
2075,1,10,木,,2478947.125,289.45840449,193.02404533,22.81842593,2074,0,11,24,仏滅,辛丑,,,
2075,1,11,金,,2478948.125,290.47745765,206.71726157,23.81842593,2074,0,11,25,大安,壬寅,,,
2075,1,12,土,,2478949.125,291.49654271,220.75815301,24.81842593,2074,0,11,26,赤口,癸卯,,,
2075,1,13,日,,2478950.125,292.51565222,235.13182896,25.81842593,2074,0,11,27,先勝,甲辰,,,
2075,1,14,月,成人の日,2478951.125,293.53477042,249.79053235,26.81842593,2074,0,11,28,友引,乙巳,,,
2075,1,15,火,,2478952.125,294.55387158,264.65084576,27.81842593,2074,0,11,29,先負,丙午,,,
2075,1,16,水,,2478953.125,295.57292044,279.59808802,28.81842593,2074,0,11,30,仏滅,丁未,,,
2075,1,17,木,,2478954.125,296.59187567,294.49865745,0.34829861,2074,0,12,1,赤口,戊申,,,土用入(冬)
2075,1,18,金,,2478955.125,297.61069535,309.21806722,1.34829861,2074,0,12,2,先勝,己酉,,,
2075,1,19,土,,2478956.125,298.62934227,323.63990595,2.34829861,2074,0,12,3,友引,庚戌,,,
2075,1,20,日,,2478957.125,299.64778698,337.68054681,3.34829861,2074,0,12,4,先負,辛亥,大寒,,
2075,1,21,月,,2478958.125,300.66600790,351.29638298,4.34829861,2074,0,12,5,仏滅,壬子,,,
2075,1,22,火,,2478959.125,301.68398967,4.48337012,5.34829861,2074,0,12,6,大安,癸丑,,,
2075,1,23,水,,2478960.125,302.70172108,17.27097607,6.34829861,2074,0,12,7,赤口,甲寅,,,
2075,1,24,木,,2478961.125,303.71919341,29.71342963,7.34829861,2074,0,12,8,先勝,乙卯,,,
2075,1,25,金,,2478962.125,304.73639936,41.88068350,8.34829861,2074,0,12,9,友引,丙辰,,,
2075,1,26,土,,2478963.125,305.75333258,53.85050077,9.34829861,2074,0,12,10,先負,丁巳,,,
2075,1,27,日,,2478964.125,306.76998742,65.70216563,10.34829861,2074,0,12,11,仏滅,戊午,,,
2075,1,28,月,,2478965.125,307.78635889,77.51175568,11.34829861,2074,0,12,12,大安,己未,,,
2075,1,29,火,,2478966.125,308.80244274,89.34868984,12.34829861,2074,0,12,13,赤口,庚申,,,
2075,1,30,水,,2478967.125,309.81823567,101.27326572,13.34829861,2074,0,12,14,先勝,辛酉,,,
2075,1,31,木,,2478968.125,310.83373563,113.33501701,14.34829861,2074,0,12,15,友引,壬戌,,,
2075,2,1,金,,2478969.125,311.84894220,125.57185768,15.34829861,2074,0,12,16,先負,癸亥,,,
2075,2,2,土,,2478970.125,312.86385711,138.01007395,16.34829861,2074,0,12,17,仏滅,甲子,,,
2075,2,3,日,,2478971.125,313.87848460,150.66524035,17.34829861,2074,0,12,18,大安,乙丑,,,節分
2075,2,4,月,,2478972.125,314.89283156,163.54402636,18.34829861,2074,0,12,19,赤口,丙寅,立春,,
2075,2,5,火,,2478973.125,315.90690719,176.64665456,19.34829861,2074,0,12,20,先勝,丁卯,,,
2075,2,6,水,,2478974.125,316.92072203,189.96951149,20.34829861,2074,0,12,21,友引,戊辰,,,
2075,2,7,木,,2478975.125,317.93428652,203.50720837,21.34829861,2074,0,12,22,先負,己巳,,,
2075,2,8,金,,2478976.125,318.94760892,217.25333577,22.34829861,2074,0,12,23,仏滅,庚午,,,
2075,2,9,土,,2478977.125,319.96069311,231.19934287,23.34829861,2074,0,12,24,大安,辛未,,,
2075,2,10,日,,2478978.125,320.97353640,245.33140202,24.34829861,2074,0,12,25,赤口,壬申,,,
2075,2,11,月,建国記念の日,2478979.125,321.98612788,259.62575007,25.34829861,2074,0,12,26,先勝,癸酉,,,
2075,2,12,火,,2478980.125,322.99844788,274.04371801,26.34829861,2074,0,12,27,友引,甲戌,,,
2075,2,13,水,,2478981.125,324.01046903,288.52827087,27.34829861,2074,0,12,28,先負,乙亥,,,
2075,2,14,木,,2478982.125,325.02215910,303.00406308,28.34829861,2074,0,12,29,仏滅,丙子,,,
2075,2,15,金,,2478983.125,326.03348483,317.38240338,29.34829861,2075,0,1,1,先勝,丁丑,,,
2075,2,16,土,,2478984.125,327.04441557,331.57101963,0.84555556,2075,0,1,2,友引,戊寅,,,
2075,2,17,日,,2478985.125,328.05492541,345.48659102,1.84555556,2075,0,1,3,先負,己卯,,,
2075,2,18,月,,2478986.125,329.06499352,359.06670943,2.84555556,2075,0,1,4,仏滅,庚辰,雨水,,
2075,2,19,火,,2478987.125,330.07460318,12.27810312,3.84555556,2075,0,1,5,大安,辛巳,,,
2075,2,20,水,,2478988.125,331.08374052,25.11952121,4.84555556,2075,0,1,6,赤口,壬午,,,
2075,2,21,木,,2478989.125,332.09239354,37.61964853,5.84555556,2075,0,1,7,先勝,癸未,,,
