年,月,日,曜日,休日,ユリウス通日,黄経/太陽,黄経/月,月齢,旧暦/年,旧暦/閏月FLAG,旧暦/月,旧暦/日,六曜,干支(日),二十四節気,節句,雑節
2025,1,1,水,元日,2460676.125,280.43080780,288.88168960,1.18930556,2024,0,12,2,先勝,庚午,,,
2025,1,2,木,,2460677.125,281.45045450,302.34990608,2.18930556,2024,0,12,3,友引,辛未,,,
2025,1,3,金,,2460678.125,282.47007674,316.00092072,3.18930556,2024,0,12,4,先負,壬申,,,
2025,1,4,土,,2460679.125,283.48964372,329.79045091,4.18930556,2024,0,12,5,仏滅,癸酉,,,
2025,1,5,日,,2460680.125,284.50913046,343.68198382,5.18930556,2024,0,12,6,大安,甲戌,小寒,,
2025,1,6,月,,2460681.125,285.52851887,357.65059117,6.18930556,2024,0,12,7,赤口,乙亥,,,
2025,1,7,火,,2460682.125,286.54779751,11.68191260,7.18930556,2024,0,12,8,先勝,丙子,,人日,
2025,1,8,水,,2460683.125,287.56696012,25.76677822,8.18930556,2024,0,12,9,友引,丁丑,,,
2025,1,9,木,,2460684.125,288.58600374,39.89319884,9.18930556,2024,0,12,10,先負,戊寅,,,
2025,1,10,金,,2460685.125,289.60492671,54.03823104,10.18930556,2024,0,12,11,仏滅,己卯,,,
2025,1,11,土,,2460686.125,290.62372737,68.16246496,11.18930556,2024,0,12,12,大安,庚辰,,,
2025,1,12,日,,2460687.125,291.64240365,82.20941858,12.18930556,2024,0,12,13,赤口,辛巳,,,
2025,1,13,月,成人の日,2460688.125,292.66095361,96.11078569,13.18930556,2024,0,12,14,先勝,壬午,,,
2025,1,14,火,,2460689.125,293.67937658,109.79647954,14.18930556,2024,0,12,15,友引,癸未,,,
2025,1,15,水,,2460690.125,294.69767411,123.20659160,15.18930556,2024,0,12,16,先負,甲申,,,
2025,1,16,木,,2460691.125,295.71585025,136.30176997,16.18930556,2024,0,12,17,仏滅,乙酉,,,
2025,1,17,金,,2460692.125,296.73391084,149.06946862,17.18930556,2024,0,12,18,大安,丙戌,,,土用入(冬)
2025,1,18,土,,2460693.125,297.75186226,161.52536228,18.18930556,2024,0,12,19,赤口,丁亥,,,
2025,1,19,日,,2460694.125,298.76971004,173.71082776,19.18930556,2024,0,12,20,先勝,戊子,,,
2025,1,20,月,,2460695.125,299.78745785,185.68810343,20.18930556,2024,0,12,21,友引,己丑,大寒,,
2025,1,21,火,,2460696.125,300.80510678,197.53458417,21.18930556,2024,0,12,22,先負,庚寅,,,
2025,1,22,水,,2460697.125,301.82265503,209.33711179,22.18930556,2024,0,12,23,仏滅,辛卯,,,
