年,月,日,曜日,休日,ユリウス通日,黄経/太陽,黄経/月,月齢,旧暦/年,旧暦/閏月FLAG,旧暦/月,旧暦/日,六曜,干支(日),二十四節気,節句,雑節
1946,1,1,火,,2431821.125,279.59294850,247.19147975,27.37048611,1945,0,11,28,友引,乙亥,,,
1946,1,2,水,,2431822.125,280.61254892,259.23292264,28.37048611,1945,0,11,29,先負,丙子,,,
1946,1,3,木,,2431823.125,281.63219716,271.44339863,29.37048611,1945,0,12,1,赤口,丁丑,,,
1946,1,4,金,,2431824.125,282.65186465,283.85156409,0.60447917,1945,0,12,2,先勝,戊寅,,,
1946,1,5,土,,2431825.125,283.67152068,296.47514582,1.60447917,1945,0,12,3,友引,己卯,,,
1946,1,6,日,,2431826.125,284.69113378,309.32252352,2.60447917,1945,0,12,4,先負,庚辰,小寒,,
1946,1,7,月,,2431827.125,285.71067343,322.39498278,3.60447917,1945,0,12,5,仏滅,辛巳,,人日,
1946,1,8,火,,2431828.125,286.73011189,335.68918400,4.60447917,1945,0,12,6,大安,壬午,,,
1946,1,9,水,,2431829.125,287.74942572,349.19920689,5.60447917,1945,0,12,7,赤口,癸未,,,
1946,1,10,木,,2431830.125,288.76859674,2.91747650,6.60447917,1945,0,12,8,先勝,甲申,,,
1946,1,11,金,,2431831.125,289.78761227,16.83403019,7.60447917,1945,0,12,9,友引,乙酉,,,
1946,1,12,土,,2431832.125,290.80646464,30.93397079,8.60447917,1945,0,12,10,先負,丙戌,,,
1946,1,13,日,,2431833.125,291.82514995,45.19350793,9.60447917,1945,0,12,11,仏滅,丁亥,,,
1946,1,14,月,,2431834.125,292.84366654,59.57561816,10.60447917,1945,0,12,12,大安,戊子,,,
1946,1,15,火,,2431835.125,293.86201355,74.02687846,11.60447917,1945,0,12,13,赤口,己丑,,,
1946,1,16,水,,2431836.125,294.88019008,88.47719448,12.60447917,1945,0,12,14,先勝,庚寅,,,
1946,1,17,木,,2431837.125,295.89819561,102.84369465,13.60447917,1945,0,12,15,友引,辛卯,,,
1946,1,18,金,,2431838.125,296.91603106,117.03889330,14.60447917,1945,0,12,16,先負,壬辰,,,土用入(冬)
1946,1,19,土,,2431839.125,297.93369993,130.98166049,15.60447917,1945,0,12,17,仏滅,癸巳,,,
1946,1,20,日,,2431840.125,298.95120840,144.60831539,16.60447917,1945,0,12,18,大安,甲午,,,
1946,1,21,月,,2431841.125,299.96856423,157.88101377,17.60447917,1945,0,12,19,赤口,乙未,大寒,,
1946,1,22,火,,2431842.125,300.98577498,170.79166740,18.60447917,1945,0,12,20,先勝,丙申,,,
1946,1,23,水,,2431843.125,302.00284629,183.36126284,19.60447917,1945,0,12,21,友引,丁酉,,,
1946,1,24,木,,2431844.125,303.01978079,195.63574055,20.60447917,1945,0,12,22,先負,戊戌,,,
1946,1,25,金,,2431845.125,304.03657759,207.68007892,21.60447917,1945,0,12,23,仏滅,己亥,,,
1946,1,26,土,,2431846.125,305.05323230,219.57196640,22.60447917,1945,0,12,24,大安,庚子,,,
1946,1,27,日,,2431847.125,306.06973709,231.39585652,23.60447917,1945,0,12,25,赤口,辛丑,,,
1946,1,28,月,,2431848.125,307.08608082,243.23762662,24.60447917,1945,0,12,26,先勝,壬寅,,,
1946,1,29,火,,2431849.125,308.10224897,255.17969236,25.60447917,1945,0,12,27,友引,癸卯,,,
1946,1,30,水,,2431850.125,309.11822349,267.29630165,26.60447917,1945,0,12,28,先負,甲辰,,,
1946,1,31,木,,2431851.125,310.13398270,279.64883023,27.60447917,1945,0,12,29,仏滅,乙巳,,,
1946,2,1,金,,2431852.125,311.14950139,292.28119181,28.60447917,1945,0,12,30,大安,丙午,,,
1946,2,2,土,,2431853.125,312.16475153,305.21590269,29.60447917,1946,0,1,1,先勝,丁未,,,
1946,2,3,日,,2431854.125,313.17970357,318.45176027,0.92847222,1946,0,1,2,友引,戊申,,,節分
1946,2,4,月,,2431855.125,314.19432833,331.96427447,1.92847222,1946,0,1,3,先負,己酉,立春,,
1946,2,5,火,,2431856.125,315.20859899,345.70963401,2.92847222,1946,0,1,4,仏滅,庚戌,,,
1946,2,6,水,,2431857.125,316.22249268,359.63200995,3.92847222,1946,0,1,5,大安,辛亥,,,
1946,2,7,木,,2431858.125,317.23599108,13.67269269,4.92847222,1946,0,1,6,赤口,壬子,,,
1946,2,8,金,,2431859.125,318.24907996,27.77861453,5.92847222,1946,0,1,7,先勝,癸丑,,,
1946,2,9,土,,2431860.125,319.26174817,41.90783763,6.92847222,1946,0,1,8,友引,甲寅,,,
1946,2,10,日,,2431861.125,320.27398638,56.03063164,7.92847222,1946,0,1,9,先負,乙卯,,,
1946,2,11,月,,2431862.125,321.28578632,70.12629563,8.92847222,1946,0,1,10,仏滅,丙辰,,,
1946,2,12,火,,2431863.125,322.29714072,84.17720361,9.92847222,1946,0,1,11,大安,丁巳,,,
1946,2,13,水,,2431864.125,323.30804401,98.16228381,10.92847222,1946,0,1,12,赤口,戊午,,,
1946,2,14,木,,2431865.125,324.31849350,112.05222004,11.92847222,1946,0,1,13,先勝,己未,,,
1946,2,15,金,,2431866.125,325.32849061,125.80815129,12.92847222,1946,0,1,14,友引,庚申,,,
1946,2,16,土,,2431867.125,326.33804149,139.38460535,13.92847222,1946,0,1,15,先負,辛酉,,,
1946,2,17,日,,2431868.125,327.34715656,152.73604757,14.92847222,1946,0,1,16,仏滅,壬戌,,,
1946,2,18,月,,2431869.125,328.35584912,165.82520162,15.92847222,1946,0,1,17,大安,癸亥,,,
1946,2,19,火,,2431870.125,329.36413323,178.63078257,16.92847222,1946,0,1,18,赤口,甲子,雨水,,
