年,月,日,曜日,休日,ユリウス通日,黄経/太陽,黄経/月,月齢,旧暦/年,旧暦/閏月FLAG,旧暦/月,旧暦/日,六曜,干支(日),二十四節気,節句,雑節
1987,1,1,木,元日,2446796.125,279.63792431,286.71269214,0.99321759,1986,0,12,2,先勝,庚戌,,,
1987,1,2,金,,2446797.125,280.65764483,301.96260357,1.99321759,1986,0,12,3,友引,辛亥,,,
1987,1,3,土,,2446798.125,281.67733334,316.91271857,2.99321759,1986,0,12,4,先負,壬子,,,
1987,1,4,日,,2446799.125,282.69695880,331.43289770,3.99321759,1986,0,12,5,仏滅,癸丑,,,
1987,1,5,月,,2446800.125,283.71650112,345.45712613,4.99321759,1986,0,12,6,大安,甲寅,,,
1987,1,6,火,,2446801.125,284.73594852,358.97963840,5.99321759,1986,0,12,7,赤口,乙卯,小寒,,
1987,1,7,水,,2446802.125,285.75529432,12.04045557,6.99321759,1986,0,12,8,先勝,丙辰,,人日,
1987,1,8,木,,2446803.125,286.77453435,24.70799968,7.99321759,1986,0,12,9,友引,丁巳,,,
1987,1,9,金,,2446804.125,287.79366537,37.06370935,8.99321759,1986,0,12,10,先負,戊午,,,
1987,1,10,土,,2446805.125,288.81268435,49.19050628,9.99321759,1986,0,12,11,仏滅,己未,,,
1987,1,11,日,,2446806.125,289.83158819,61.16509709,10.99321759,1986,0,12,12,大安,庚申,,,
1987,1,12,月,成人の日,2446807.125,290.85037374,73.05343217,11.99321759,1986,0,12,13,赤口,辛酉,,,
1987,1,13,火,,2446808.125,291.86903793,84.90865363,12.99321759,1986,0,12,14,先勝,壬戌,,,
1987,1,14,水,,2446809.125,292.88757803,96.77108558,13.99321759,1986,0,12,15,友引,癸亥,,,
1987,1,15,木,,2446810.125,293.90599192,108.66998695,14.99321759,1986,0,12,16,先負,甲子,,,
1987,1,16,金,,2446811.125,294.92427851,120.62679127,15.99321759,1986,0,12,17,仏滅,乙丑,,,
1987,1,17,土,,2446812.125,295.94243809,132.65942090,16.99321759,1986,0,12,18,大安,丙寅,,,
1987,1,18,日,,2446813.125,296.96047251,144.78705843,17.99321759,1986,0,12,19,赤口,丁卯,,,土用入(冬)
1987,1,19,月,,2446814.125,297.97838533,157.03459815,18.99321759,1986,0,12,20,先勝,戊辰,,,
1987,1,20,火,,2446815.125,298.99618153,169.43596071,19.99321759,1986,0,12,21,友引,己巳,大寒,,
1987,1,21,水,,2446816.125,300.01386708,182.03549745,20.99321759,1986,0,12,22,先負,庚午,,,
1987,1,22,木,,2446817.125,301.03144804,194.88680521,21.99321759,1986,0,12,23,仏滅,辛未,,,
1987,1,23,金,,2446818.125,302.04892931,208.04832768,22.99321759,1986,0,12,24,大安,壬申,,,
1987,1,24,土,,2446819.125,303.06631282,221.57522228,23.99321759,1986,0,12,25,赤口,癸酉,,,
1987,1,25,日,,2446820.125,304.08359516,235.50735944,24.99321759,1986,0,12,26,先勝,甲戌,,,
1987,1,26,月,,2446821.125,305.10076501,249.85440864,25.99321759,1986,0,12,27,友引,乙亥,,,
1987,1,27,火,,2446822.125,306.11780091,264.58102514,26.99321759,1986,0,12,28,先負,丙子,,,
1987,1,28,水,,2446823.125,307.13467095,279.59764997,27.99321759,1986,0,12,29,仏滅,丁丑,,,
1987,1,29,木,,2446824.125,308.15133537,294.76343018,28.99321759,1987,0,1,1,先勝,戊寅,,,
1987,1,30,金,,2446825.125,309.16775202,309.90471124,0.55243056,1987,0,1,2,友引,己卯,,,
1987,1,31,土,,2446826.125,310.18388263,324.84535420,1.55243056,1987,0,1,3,先負,庚辰,,,
1987,2,1,日,,2446827.125,311.19969686,339.43831387,2.55243056,1987,0,1,4,仏滅,辛巳,,,
1987,2,2,月,,2446828.125,312.21517293,353.58725387,3.55243056,1987,0,1,5,大安,壬午,,,
1987,2,3,火,,2446829.125,313.23029555,7.25303523,4.55243056,1987,0,1,6,赤口,癸未,,,節分
1987,2,4,水,,2446830.125,314.24505332,20.44735006,5.55243056,1987,0,1,7,先勝,甲申,立春,,
1987,2,5,木,,2446831.125,315.25943671,33.21955787,6.55243056,1987,0,1,8,友引,乙酉,,,
1987,2,6,金,,2446832.125,316.27343715,45.64231063,7.55243056,1987,0,1,9,先負,丙戌,,,
1987,2,7,土,,2446833.125,317.28704672,57.79917048,8.55243056,1987,0,1,10,仏滅,丁亥,,,
1987,2,8,日,,2446834.125,318.30025819,69.77524101,9.55243056,1987,0,1,11,大安,戊子,,,
1987,2,9,月,,2446835.125,319.31306524,81.65062125,10.55243056,1987,0,1,12,赤口,己丑,,,
1987,2,10,火,,2446836.125,320.32546265,93.49611284,11.55243056,1987,0,1,13,先勝,庚寅,,,
1987,2,11,水,建国記念の日,2446837.125,321.33744659,105.37069015,12.55243056,1987,0,1,14,友引,辛卯,,,
1987,2,12,木,,2446838.125,322.34901504,117.32047658,13.55243056,1987,0,1,15,先負,壬辰,,,
1987,2,13,金,,2446839.125,323.36016822,129.37915647,14.55243056,1987,0,1,16,仏滅,癸巳,,,
1987,2,14,土,,2446840.125,324.37090906,141.56979992,15.55243056,1987,0,1,17,大安,甲午,,,
1987,2,15,日,,2446841.125,325.38124357,153.90794870,16.55243056,1987,0,1,18,赤口,乙未,,,
1987,2,16,月,,2446842.125,326.39118084,166.40555270,17.55243056,1987,0,1,19,先勝,丙申,,,
1987,2,17,火,,2446843.125,327.40073266,179.07504717,18.55243056,1987,0,1,20,友引,丁酉,,,
1987,2,18,水,,2446844.125,328.40991250,191.93266904,19.55243056,1987,0,1,21,先負,戊戌,,,
1987,2,19,木,,2446845.125,329.41873398,205.00005776,20.55243056,1987,0,1,22,仏滅,己亥,雨水,,
1987,2,20,金,,2446846.125,330.42720886,218.30333954,21.55243056,1987,0,1,23,大安,庚子,,,
1987,2,21,土,,2446847.125,331.43534496,231.86918278,22.55243056,1987,0,1,24,赤口,辛丑,,,
1987,2,22,日,,2446848.125,332.44314391,245.71779122,23.55243056,1987,0,1,25,先勝,壬寅,,,
1987,2,23,月,,2446849.125,333.45059951,259.85354617,24.55243056,1987,0,1,26,友引,癸卯,,,
1987,2,24,火,,2446850.125,334.45769689,274.25509389,25.55243056,1987,0,1,27,先負,甲辰,,,
1987,2,25,水,,2446851.125,335.46441323,288.86788787,26.55243056,1987,0,1,28,仏滅,乙巳,,,
1987,2,26,木,,2446852.125,336.47072022,303.60281621,27.55243056,1987,0,1,29,大安,丙午,,,
1987,2,27,金,,2446853.125,337.47658790,318.34353590,28.55243056,1987,0,1,30,赤口,丁未,,,
1987,2,28,土,,2446854.125,338.48198856,332.96211861,0.08984954,1987,0,2,1,友引,戊申,,,
1987,3,1,日,,2446855.125,339.48689910,347.33887512,1.08984954,1987,0,2,2,先負,己酉,,,
1987,3,2,月,,2446856.125,340.49130117,1.38023244,2.08984954,1987,0,2,3,仏滅,庚戌,,,
1987,3,3,火,,2446857.125,341.49517972,15.02974598,3.08984954,1987,0,2,4,大安,辛亥,,上巳,
1987,3,4,水,,2446858.125,342.49852145,28.27071734,4.08984954,1987,0,2,5,赤口,壬子,,,
1987,3,5,木,,2446859.125,343.50131376,41.12205064,5.08984954,1987,0,2,6,先勝,癸丑,,,
1987,3,6,金,,2446860.125,344.50354473,53.63038759,6.08984954,1987,0,2,7,友引,甲寅,啓蟄,,
1987,3,7,土,,2446861.125,345.50520336,65.86126427,7.08984954,1987,0,2,8,先負,乙卯,,,
