年,月,日,曜日,休日,ユリウス通日,黄経/太陽,黄経/月,月齢,旧暦/年,旧暦/閏月FLAG,旧暦/月,旧暦/日,六曜,干支(日),二十四節気,節句,雑節
1928,1,1,日,元日,2425246.125,278.94840069,10.92857430,7.94929398,1927,0,12,9,友引,庚子,,,
1928,1,2,月,振替休日,2425247.125,279.96762600,25.10214084,8.94929398,1927,0,12,10,先負,辛丑,,,
1928,1,3,火,,2425248.125,280.98679485,39.40485035,9.94929398,1927,0,12,11,仏滅,壬寅,,,
1928,1,4,水,,2425249.125,282.00590881,53.79379761,10.94929398,1927,0,12,12,大安,癸卯,,,
1928,1,5,木,,2425250.125,283.02497010,68.21070033,11.94929398,1927,0,12,13,赤口,甲辰,,,
1928,1,6,金,,2425251.125,284.04398025,82.58304812,12.94929398,1927,0,12,14,先勝,乙巳,小寒,,
1928,1,7,土,,2425252.125,285.06293993,96.82936146,13.94929398,1927,0,12,15,友引,丙午,,人日,
1928,1,8,日,,2425253.125,286.08184986,110.86809911,14.94929398,1927,0,12,16,先負,丁未,,,
1928,1,9,月,成人の日,2425254.125,287.10071194,124.62832861,15.94929398,1927,0,12,17,仏滅,戊申,,,
1928,1,10,火,,2425255.125,288.11952971,138.05947036,16.94929398,1927,0,12,18,大安,己酉,,,
1928,1,11,水,,2425256.125,289.13830782,151.13773932,17.94929398,1927,0,12,19,赤口,庚戌,,,
1928,1,12,木,,2425257.125,290.15705077,163.86819172,18.94929398,1927,0,12,20,先勝,辛亥,,,
1928,1,13,金,,2425258.125,291.17576165,176.28274915,19.94929398,1927,0,12,21,友引,壬子,,,
1928,1,14,土,,2425259.125,292.19444122,188.43552668,20.94929398,1927,0,12,22,先負,癸丑,,,
1928,1,15,日,,2425260.125,293.21308742,200.39695500,21.94929398,1927,0,12,23,仏滅,甲寅,,,
1928,1,16,月,,2425261.125,294.23169517,212.24779849,22.94929398,1927,0,12,24,大安,乙卯,,,
1928,1,17,火,,2425262.125,295.25025637,224.07359670,23.94929398,1927,0,12,25,赤口,丙辰,,,
1928,1,18,水,,2425263.125,296.26875970,235.95957634,24.94929398,1927,0,12,26,先勝,丁巳,,,土用入(冬)
1928,1,19,木,,2425264.125,297.28719038,247.98581048,25.94929398,1927,0,12,27,友引,戊午,,,
1928,1,20,金,,2425265.125,298.30552978,260.22236517,26.94929398,1927,0,12,28,先負,己未,,,
1928,1,21,土,,2425266.125,299.32375510,272.72435414,27.94929398,1927,0,12,29,仏滅,庚申,大寒,,
1928,1,22,日,,2425267.125,300.34183936,285.52719403,28.94929398,1927,0,12,30,大安,辛酉,,,
1928,1,23,月,,2425268.125,301.35975205,298.64283271,0.27885417,1928,0,1,1,先勝,壬戌,,,
1928,1,24,火,,2425269.125,302.37746065,312.05813239,1.27885417,1928,0,1,2,友引,癸亥,,,
1928,1,25,水,,2425270.125,303.39493287,325.73660302,2.27885417,1928,0,1,3,先負,甲子,,,
1928,1,26,木,,2425271.125,304.41213915,339.62404765,3.27885417,1928,0,1,4,仏滅,乙丑,,,
1928,1,27,金,,2425272.125,305.42905473,353.65739369,4.27885417,1928,0,1,5,大安,丙寅,,,
1928,1,28,土,,2425273.125,306.44566048,7.77461195,5.27885417,1928,0,1,6,赤口,丁卯,,,
1928,1,29,日,,2425274.125,307.46194259,21.92293988,6.27885417,1928,0,1,7,先勝,戊辰,,,
1928,1,30,月,,2425275.125,308.47789128,36.06313415,7.27885417,1928,0,1,8,友引,己巳,,,
1928,1,31,火,,2425276.125,309.49349923,50.16892328,8.27885417,1928,0,1,9,先負,庚午,,,
1928,2,1,水,,2425277.125,310.50876036,64.22245460,9.27885417,1928,0,1,10,仏滅,辛未,,,
1928,2,2,木,,2425278.125,311.52366927,78.20767437,10.27885417,1928,0,1,11,大安,壬申,,,
1928,2,3,金,,2425279.125,312.53822147,92.10400520,11.27885417,1928,0,1,12,赤口,癸酉,,,
1928,2,4,土,,2425280.125,313.55241433,105.88246140,12.27885417,1928,0,1,13,先勝,甲戌,,,節分
1928,2,5,日,,2425281.125,314.56624815,119.50559347,13.27885417,1928,0,1,14,友引,乙亥,立春,,
1928,2,6,月,,2425282.125,315.57972683,132.93149214,14.27885417,1928,0,1,15,先負,丙子,,,
1928,2,7,火,,2425283.125,316.59285780,146.12078763,15.27885417,1928,0,1,16,仏滅,丁丑,,,
1928,2,8,水,,2425284.125,317.60565096,159.04462003,16.27885417,1928,0,1,17,大安,戊寅,,,
1928,2,9,木,,2425285.125,318.61811707,171.69139716,17.27885417,1928,0,1,18,赤口,己卯,,,
1928,2,10,金,,2425286.125,319.63026608,184.07081810,18.27885417,1928,0,1,19,先勝,庚辰,,,
1928,2,11,土,建国記念の日,2425287.125,320.64210587,196.21474350,19.27885417,1928,0,1,20,友引,辛巳,,,
1928,2,12,日,,2425288.125,321.65364145,208.17542247,20.27885417,1928,0,1,21,先負,壬午,,,
1928,2,13,月,,2425289.125,322.66487467,220.02200246,21.27885417,1928,0,1,22,仏滅,癸未,,,
1928,2,14,火,,2425290.125,323.67580409,231.83615602,22.27885417,1928,0,1,23,大安,甲申,,,
1928,2,15,水,,2425291.125,324.68642505,243.70726419,23.27885417,1928,0,1,24,赤口,乙酉,,,
1928,2,16,木,,2425292.125,325.69672941,255.72715707,24.27885417,1928,0,1,25,先勝,丙戌,,,
1928,2,17,金,,2425293.125,326.70670538,267.98408628,25.27885417,1928,0,1,26,友引,丁亥,,,
1928,2,18,土,,2425294.125,327.71633709,280.55552382,26.27885417,1928,0,1,27,先負,戊子,,,
1928,2,19,日,,2425295.125,328.72560451,293.49966479,27.27885417,1928,0,1,28,仏滅,己丑,,,
1928,2,20,月,,2425296.125,329.73448371,306.84626815,28.27885417,1928,0,1,29,大安,庚寅,雨水,,
1928,2,21,火,,2425297.125,330.74294812,320.58865147,29.27885417,1928,0,2,1,友引,辛卯,,,
1928,2,22,水,,2425298.125,331.75097055,334.67981001,0.72185185,1928,0,2,2,先負,壬辰,,,
1928,2,23,木,,2425299.125,332.75852562,349.03578666,1.72185185,1928,0,2,3,仏滅,癸巳,,,
1928,2,24,金,,2425300.125,333.76559154,3.54762034,2.72185185,1928,0,2,4,大安,甲午,,,
1928,2,25,土,,2425301.125,334.77215061,18.09965446,3.72185185,1928,0,2,5,赤口,乙未,,,
1928,2,26,日,,2425302.125,335.77818826,32.58867973,4.72185185,1928,0,2,6,先勝,丙申,,,
1928,2,27,月,,2425303.125,336.78369160,46.93779702,5.72185185,1928,0,2,7,友引,丁酉,,,
1928,2,28,火,,2425304.125,337.78864843,61.10148636,6.72185185,1928,0,2,8,先負,戊戌,,,
1928,2,29,水,,2425305.125,338.79304735,75.06223658,7.72185185,1928,0,2,9,仏滅,己亥,,,
1928,3,1,木,,2425306.125,339.79687860,88.82179268,8.72185185,1928,0,2,10,大安,庚子,,,
1928,3,2,金,,2425307.125,340.80013535,102.39076138,9.72185185,1928,0,2,11,赤口,辛丑,,,
1928,3,3,土,,2425308.125,341.80281492,115.77959412,10.72185185,1928,0,2,12,先勝,壬寅,,上巳,
1928,3,4,日,,2425309.125,342.80491945,128.99279007,11.72185185,1928,0,2,13,友引,癸卯,,,
1928,3,5,月,,2425310.125,343.80645600,142.02704991,12.72185185,1928,0,2,14,先負,甲辰,,,
1928,3,6,火,,2425311.125,344.80743599,154.87316588,13.72185185,1928,0,2,15,仏滅,乙巳,啓蟄,,
1928,3,7,水,,2425312.125,345.80787392,167.52066064,14.72185185,1928,0,2,16,大安,丙午,,,
1928,3,8,木,,2425313.125,346.80778589,179.96369079,15.72185185,1928,0,2,17,赤口,丁未,,,
1928,3,9,金,,2425314.125,347.80718793,192.20666649,16.72185185,1928,0,2,18,先勝,戊申,,,
1928,3,10,土,,2425315.125,348.80609462,204.26840443,17.72185185,1928,0,2,19,友引,己酉,,,
1928,3,11,日,,2425316.125,349.80451820,216.18426450,18.72185185,1928,0,2,20,先負,庚戌,,,
1928,3,12,月,,2425317.125,350.80246802,228.00630433,19.72185185,1928,0,2,21,仏滅,辛亥,,,
1928,3,13,火,,2425318.125,351.79995037,239.80181950,20.72185185,1928,0,2,22,大安,壬子,,,
1928,3,14,水,,2425319.125,352.79696842,251.65064148,21.72185185,1928,0,2,23,赤口,癸丑,,,
1928,3,15,木,,2425320.125,353.79352224,263.64133885,22.72185185,1928,0,2,24,先勝,甲寅,,,
1928,3,16,金,,2425321.125,354.78960864,275.86612230,23.72185185,1928,0,2,25,友引,乙卯,,,
1928,3,17,土,,2425322.125,355.78522107,288.41397310,24.72185185,1928,0,2,26,先負,丙辰,,,
