年,月,日,曜日,休日,ユリウス通日,黄経/太陽,黄経/月,月齢,旧暦/年,旧暦/閏月FLAG,旧暦/月,旧暦/日,六曜,干支(日),二十四節気,節句,雑節
2023,1,1,日,元日,2459945.125,279.90130843,28.85174381,8.69619213,2022,0,12,10,先負,己未,,,
2023,1,2,月,振替休日,2459946.125,280.92033407,41.53977080,9.69619213,2022,0,12,11,仏滅,庚申,,,
2023,1,3,火,,2459947.125,281.93933073,53.98217245,10.69619213,2022,0,12,12,大安,辛酉,,,
2023,1,4,水,,2459948.125,282.95829753,66.23721831,11.69619213,2022,0,12,13,赤口,壬戌,,,
2023,1,5,木,,2459949.125,283.97723314,78.35404890,12.69619213,2022,0,12,14,先勝,癸亥,,,
2023,1,6,金,,2459950.125,284.99613596,90.37146850,13.69619213,2022,0,12,15,友引,甲子,小寒,,
2023,1,7,土,,2459951.125,286.01500445,102.31907188,14.69619213,2022,0,12,16,先負,乙丑,,人日,
2023,1,8,日,,2459952.125,287.03383746,114.22013320,15.69619213,2022,0,12,17,仏滅,丙寅,,,
2023,1,9,月,成人の日,2459953.125,288.05263454,126.09563319,16.69619213,2022,0,12,18,大安,丁卯,,,
2023,1,10,火,,2459954.125,289.07139614,137.96873261,17.69619213,2022,0,12,19,赤口,戊辰,,,
2023,1,11,水,,2459955.125,290.09012361,149.86898154,18.69619213,2022,0,12,20,先勝,己巳,,,
2023,1,12,木,,2459956.125,291.10881909,161.83563656,19.69619213,2022,0,12,21,友引,庚午,,,
2023,1,13,金,,2459957.125,292.12748526,173.91958771,20.69619213,2022,0,12,22,先負,辛未,,,
2023,1,14,土,,2459958.125,293.14612493,186.18349814,21.69619213,2022,0,12,23,仏滅,壬申,,,
2023,1,15,日,,2459959.125,294.16474040,198.69976159,22.69619213,2022,0,12,24,大安,癸酉,,,
2023,1,16,月,,2459960.125,295.18333256,211.54575487,23.69619213,2022,0,12,25,赤口,甲戌,,,
2023,1,17,火,,2459961.125,296.20189943,224.79571090,24.69619213,2022,0,12,26,先勝,乙亥,,,土用入(冬)
2023,1,18,水,,2459962.125,297.22043413,238.50864672,25.69619213,2022,0,12,27,友引,丙子,,,
2023,1,19,木,,2459963.125,298.23892225,252.71261659,26.69619213,2022,0,12,28,先負,丁丑,,,
2023,1,20,金,,2459964.125,299.25733963,267.38762264,27.69619213,2022,0,12,29,仏滅,戊寅,大寒,,
2023,1,21,土,,2459965.125,300.27565167,282.45263414,28.69619213,2022,0,12,30,大安,己卯,,,
2023,1,22,日,,2459966.125,301.29381593,297.76451847,0.25427083,2023,0,1,1,先勝,庚辰,,,
2023,1,23,月,,2459967.125,302.31178800,313.13489170,1.25427083,2023,0,1,2,友引,辛巳,,,
2023,1,24,火,,2459968.125,303.32952835,328.36317015,2.25427083,2023,0,1,3,先負,壬午,,,
2023,1,25,水,,2459969.125,304.34700682,343.27454016,3.25427083,2023,0,1,4,仏滅,癸未,,,
2023,1,26,木,,2459970.125,305.36420305,357.74827725,4.25427083,2023,0,1,5,大安,甲申,,,
2023,1,27,金,,2459971.125,306.38110390,11.72802061,5.25427083,2023,0,1,6,赤口,乙酉,,,
2023,1,28,土,,2459972.125,307.39770034,25.21546373,6.25427083,2023,0,1,7,先勝,丙戌,,,
2023,1,29,日,,2459973.125,308.41398516,38.25483479,7.25427083,2023,0,1,8,友引,丁亥,,,
2023,1,30,月,,2459974.125,309.42995187,50.91554760,8.25427083,2023,0,1,9,先負,戊子,,,
2023,1,31,火,,2459975.125,310.44559444,63.27739771,9.25427083,2023,0,1,10,仏滅,己丑,,,
2023,2,1,水,,2459976.125,311.46090742,75.41975865,10.25427083,2023,0,1,11,大安,庚寅,,,
2023,2,2,木,,2459977.125,312.47588619,87.41459874,11.25427083,2023,0,1,12,赤口,辛卯,,,
2023,2,3,金,,2459978.125,313.49052719,99.32262507,12.25427083,2023,0,1,13,先勝,壬辰,,,節分
2023,2,4,土,,2459979.125,314.50482829,111.19191433,13.25427083,2023,0,1,14,友引,癸巳,立春,,
2023,2,5,日,,2459980.125,315.51878907,123.05858781,14.25427083,2023,0,1,15,先負,甲午,,,
2023,2,6,月,,2459981.125,316.53241106,134.94919605,15.25427083,2023,0,1,16,仏滅,乙未,,,
2023,2,7,火,,2459982.125,317.54569793,146.88444124,16.25427083,2023,0,1,17,大安,丙申,,,
2023,2,8,水,,2459983.125,318.55865545,158.88371362,17.25427083,2023,0,1,18,赤口,丁酉,,,
2023,2,9,木,,2459984.125,319.57129119,170.96976398,18.25427083,2023,0,1,19,先勝,戊戌,,,
