年,月,日,曜日,休日,ユリウス通日,黄経/太陽,黄経/月,月齢,旧暦/年,旧暦/閏月FLAG,旧暦/月,旧暦/日,六曜,干支(日),二十四節気,節句,雑節
1913,1,1,水,,2419768.125,279.60595319,199.48657739,23.41238426,1912,0,11,24,仏滅,壬午,,,
1913,1,2,木,,2419769.125,280.62546345,212.86649142,24.41238426,1912,0,11,25,大安,癸未,,,
1913,1,3,金,,2419770.125,281.64507227,226.00099452,25.41238426,1912,0,11,26,赤口,甲申,,,
1913,1,4,土,,2419771.125,282.66475926,238.92200883,26.41238426,1912,0,11,27,先勝,乙酉,,,
1913,1,5,日,,2419772.125,283.68449897,251.65440370,27.41238426,1912,0,11,28,友引,丙戌,,,
1913,1,6,月,,2419773.125,284.70426247,264.21451133,28.41238426,1912,0,11,29,先負,丁亥,小寒,,
1913,1,7,火,,2419774.125,285.72401900,276.61183971,29.41238426,1912,0,12,1,赤口,戊子,,人日,
1913,1,8,水,,2419775.125,286.74373765,288.85303471,0.68901620,1912,0,12,2,先勝,己丑,,,
1913,1,9,木,,2419776.125,287.76338870,300.94693102,1.68901620,1912,0,12,3,友引,庚寅,,,
1913,1,10,金,,2419777.125,288.78294471,312.90954154,2.68901620,1912,0,12,4,先負,辛卯,,,
1913,1,11,土,,2419778.125,289.80238106,324.76807083,3.68901620,1912,0,12,5,仏滅,壬辰,,,
1913,1,12,日,,2419779.125,290.82167623,336.56343269,4.68901620,1912,0,12,6,大安,癸巳,,,
1913,1,13,月,,2419780.125,291.84081167,348.35112800,5.68901620,1912,0,12,7,赤口,甲午,,,
1913,1,14,火,,2419781.125,292.85977166,0.20055407,6.68901620,1912,0,12,8,先勝,乙未,,,
1913,1,15,水,,2419782.125,293.87854300,12.19280750,7.68901620,1912,0,12,9,友引,丙申,,,
1913,1,16,木,,2419783.125,294.89711488,24.41683301,8.68901620,1912,0,12,10,先負,丁酉,,,
1913,1,17,金,,2419784.125,295.91547860,36.96347362,9.68901620,1912,0,12,11,仏滅,戊戌,,,
1913,1,18,土,,2419785.125,296.93362733,49.91676820,10.68901620,1912,0,12,12,大安,己亥,,,土用入(冬)
1913,1,19,日,,2419786.125,297.95155562,63.34202888,11.68901620,1912,0,12,13,赤口,庚子,,,
1913,1,20,月,,2419787.125,298.96925885,77.27120434,12.68901620,1912,0,12,14,先勝,辛丑,,,
1913,1,21,火,,2419788.125,299.98673273,91.68807317,13.68901620,1912,0,12,15,友引,壬寅,大寒,,
1913,1,22,水,,2419789.125,301.00397368,106.51842315,14.68901620,1912,0,12,16,先負,癸卯,,,
1913,1,23,木,,2419790.125,302.02098047,121.63169451,15.68901620,1912,0,12,17,仏滅,甲辰,,,
1913,1,24,金,,2419791.125,303.03775679,136.85799253,16.68901620,1912,0,12,18,大安,乙巳,,,
1913,1,25,土,,2419792.125,304.05431297,152.01749613,17.68901620,1912,0,12,19,赤口,丙午,,,
1913,1,26,日,,2419793.125,305.07066489,166.95225842,18.68901620,1912,0,12,20,先勝,丁未,,,
1913,1,27,月,,2419794.125,306.08682986,181.54906510,19.68901620,1912,0,12,21,友引,戊申,,,
1913,1,28,火,,2419795.125,307.10282150,195.74750771,20.68901620,1912,0,12,22,先負,己酉,,,
