年,月,日,曜日,休日,ユリウス通日,黄経/太陽,黄経/月,月齢,旧暦/年,旧暦/閏月FLAG,旧暦/月,旧暦/日,六曜,干支(日),二十四節気,節句,雑節
2055,1,1,金,元日,2471633.125,280.14100482,310.07047545,3.13003472,2054,0,12,4,先負,丁未,,,
2055,1,2,土,,2471634.125,281.16053551,322.08913372,4.13003472,2054,0,12,5,仏滅,戊申,,,
2055,1,3,日,,2471635.125,282.18003605,333.96578375,5.13003472,2054,0,12,6,大安,己酉,,,
2055,1,4,月,,2471636.125,283.19948819,345.76493443,6.13003472,2054,0,12,7,赤口,庚戌,,,
2055,1,5,火,,2471637.125,284.21887662,357.56213163,7.13003472,2054,0,12,8,先勝,辛亥,小寒,,
2055,1,6,水,,2471638.125,285.23818862,9.44039707,8.13003472,2054,0,12,9,友引,壬子,,,
2055,1,7,木,,2471639.125,286.25741380,21.48595741,9.13003472,2054,0,12,10,先負,癸丑,,人日,
2055,1,8,金,,2471640.125,287.27654399,33.78296723,10.13003472,2054,0,12,11,仏滅,甲寅,,,
2055,1,9,土,,2471641.125,288.29557310,46.40690043,11.13003472,2054,0,12,12,大安,乙卯,,,
2055,1,10,日,,2471642.125,289.31449700,59.41653396,12.13003472,2054,0,12,13,赤口,丙辰,,,
2055,1,11,月,成人の日,2471643.125,290.33331318,72.84507918,13.13003472,2054,0,12,14,先勝,丁巳,,,
2055,1,12,火,,2471644.125,291.35202039,86.69199294,14.13003472,2054,0,12,15,友引,戊午,,,
2055,1,13,水,,2471645.125,292.37061840,100.91797008,15.13003472,2054,0,12,16,先負,己未,,,
2055,1,14,木,,2471646.125,293.38910829,115.44585324,16.13003472,2054,0,12,17,仏滅,庚申,,,
2055,1,15,金,,2471647.125,294.40749332,130.16899076,17.13003472,2054,0,12,18,大安,辛酉,,,
2055,1,16,土,,2471648.125,295.42577991,144.96596272,18.13003472,2054,0,12,19,赤口,壬戌,,,
2055,1,17,日,,2471649.125,296.44397768,159.71790108,19.13003472,2054,0,12,20,先勝,癸亥,,,土用入(冬)
2055,1,18,月,,2471650.125,297.46209772,174.32354689,20.13003472,2054,0,12,21,友引,甲子,,,
2055,1,19,火,,2471651.125,298.48014958,188.70842766,21.13003472,2054,0,12,22,先負,乙丑,,,
